trial_index,gesture,trial_num,start_timestamp,end_timestamp,num_frames
18,bye-bye,9,2026-07-29T21:54:12.610563+00:00,2026-07-29T21:54:15.983145+00:00,21
19,one-arm-boxing,9,2026-07-29T21:54:17.183639+00:00,2026-07-29T21:54:49.793464+00:00,20
20,bye-bye,10,2026-07-29T21:54:51.080362+00:00,2026-07-29T21:54:54.597902+00:00,20
21,one-arm-boxing,10,2026-07-29T21:54:56.142444+00:00,2026-07-29T21:54:59.284679+00:00,20
22,bye-bye,11,2026-07-29T21:55:00.208349+00:00,2026-07-29T21:55:02.468346+00:00,20
23,one-arm-boxing,11,2026-07-29T21:55:03.353500+00:00,2026-07-29T21:55:05.774584+00:00,20
24,bye-bye,12,2026-07-29T21:55:18.288142+00:00,2026-07-29T21:55:22.896670+00:00,20
25,one-arm-boxing,12,2026-07-29T21:55:27.532314+00:00,2026-07-29T21:55:31.979023+00:00,20
26,bye-bye,13,2026-07-29T21:55:32.904063+00:00,2026-07-29T21:55:40.798869+00:00,20
27,one-arm-boxing,13,2026-07-29T21:55:41.661027+00:00,2026-07-29T21:55:44.546111+00:00,20
28,bye-bye,14,2026-07-29T21:55:45.743502+00:00,2026-07-29T21:55:48.946549+00:00,20
29,one-arm-boxing,14,2026-07-29T21:55:49.681557+00:00,2026-07-29T21:56:00.580742+00:00,20
30,two-arm-boxing,0,2026-07-29T21:56:01.509202+00:00,2026-07-29T21:56:14.697739+00:00,20
31,raise-arms,0,2026-07-29T21:56:33.038529+00:00,2026-07-29T21:56:39.260791+00:00,20
32,two-arm-boxing,1,2026-07-29T21:56:40.995195+00:00,2026-07-29T21:56:44.116902+00:00,20
33,raise-arms,1,2026-07-29T21:56:45.190806+00:00,2026-07-29T21:56:48.118348+00:00,20
34,two-arm-boxing,2,2026-07-29T21:56:49.263928+00:00,2026-07-29T21:56:52.078463+00:00,20
35,raise-arms,2,2026-07-29T21:56:53.307612+00:00,2026-07-29T21:56:56.269505+00:00,20
36,two-arm-boxing,3,2026-07-29T21:56:57.431659+00:00,2026-07-29T21:57:00.498720+00:00,20
37,raise-arms,3,2026-07-29T21:57:01.305573+00:00,2026-07-29T21:57:04.282099+00:00,19
38,two-arm-boxing,4,2026-07-29T21:57:05.544618+00:00,2026-07-29T21:57:08.498142+00:00,19
39,raise-arms,4,2026-07-29T21:57:09.574096+00:00,2026-07-29T21:57:12.419799+00:00,21
40,two-arm-boxing,5,2026-07-29T21:57:13.589997+00:00,2026-07-29T21:57:16.339337+00:00,19
41,raise-arms,5,2026-07-29T21:57:17.491625+00:00,2026-07-29T21:57:20.698566+00:00,20
42,two-arm-boxing,6,2026-07-29T21:57:21.759431+00:00,2026-07-29T21:57:24.228930+00:00,20
43,raise-arms,6,2026-07-29T21:57:25.282872+00:00,2026-07-29T21:57:28.199547+00:00,20
44,two-arm-boxing,7,2026-07-29T21:57:29.119433+00:00,2026-07-29T21:57:32.149718+00:00,20
45,raise-arms,7,2026-07-29T21:57:33.165734+00:00,2026-07-29T21:57:35.969644+00:00,20
46,two-arm-boxing,8,2026-07-29T21:57:36.961487+00:00,2026-07-29T21:57:39.573560+00:00,20
47,raise-arms,8,2026-07-29T21:57:40.698887+00:00,2026-07-29T21:57:43.509055+00:00,20
48,two-arm-boxing,9,2026-07-29T21:57:48.986779+00:00,2026-07-29T21:57:54.740433+00:00,20
49,raise-arms,9,2026-07-29T21:57:55.696781+00:00,2026-07-29T21:57:59.771034+00:00,20
50,two-arm-boxing,10,2026-07-29T21:58:00.802757+00:00,2026-07-29T21:58:03.501527+00:00,19
51,raise-arms,10,2026-07-29T21:58:04.639276+00:00,2026-07-29T21:58:07.451020+00:00,20
52,two-arm-boxing,11,2026-07-29T21:58:08.553232+00:00,2026-07-29T21:58:11.000759+00:00,20
53,raise-arms,11,2026-07-29T21:58:11.982842+00:00,2026-07-29T21:58:14.700544+00:00,20
54,two-arm-boxing,12,2026-07-29T21:58:15.892215+00:00,2026-07-29T21:58:18.691398+00:00,20
55,raise-arms,12,2026-07-29T21:58:19.819391+00:00,2026-07-29T21:58:22.701606+00:00,21
56,two-arm-boxing,13,2026-07-29T21:58:23.863744+00:00,2026-07-29T21:58:26.704492+00:00,19
57,raise-arms,13,2026-07-29T21:58:27.659080+00:00,2026-07-29T21:58:30.650847+00:00,20
58,two-arm-boxing,14,2026-07-29T21:58:31.606285+00:00,2026-07-29T21:58:34.375074+00:00,20
59,raise-arms,14,2026-07-29T21:58:35.693950+00:00,2026-07-29T21:58:38.711470+00:00,20
60,making-fist-open,0,2026-07-29T21:58:40.065866+00:00,2026-07-29T21:59:15.723758+00:00,20
61,palm-up-down,0,2026-07-29T21:59:54.757525+00:00,2026-07-29T22:00:00.788603+00:00,20
62,making-fist-open,1,2026-07-29T22:00:02.267714+00:00,2026-07-29T22:00:07.494452+00:00,20
63,palm-up-down,1,2026-07-29T22:00:08.600605+00:00,2026-07-29T22:00:11.785421+00:00,20
64,making-fist-open,2,2026-07-29T22:00:12.728388+00:00,2026-07-29T22:00:15.793358+00:00,20
65,palm-up-down,2,2026-07-29T22:00:19.728325+00:00,2026-07-29T22:00:34.964903+00:00,20
66,making-fist-open,3,2026-07-29T22:00:36.540833+00:00,2026-07-29T22:00:40.045684+00:00,20
67,palm-up-down,3,2026-07-29T22:00:41.051228+00:00,2026-07-29T22:00:44.369619+00:00,20
68,making-fist-open,4,2026-07-29T22:00:45.263047+00:00,2026-07-29T22:00:48.286343+00:00,19
69,palm-up-down,4,2026-07-29T22:01:24.652010+00:00,2026-07-29T22:01:28.491840+00:00,21
70,making-fist-open,5,2026-07-29T22:01:29.907528+00:00,2026-07-29T22:01:34.867454+00:00,20
71,palm-up-down,5,2026-07-29T22:01:44.727160+00:00,2026-07-29T22:01:50.213543+00:00,20
72,making-fist-open,6,2026-07-29T22:01:51.416913+00:00,2026-07-29T22:01:54.672453+00:00,20
73,palm-up-down,6,2026-07-29T22:01:55.325372+00:00,2026-07-29T22:01:58.667876+00:00,21
74,making-fist-open,7,2026-07-29T22:01:59.544924+00:00,2026-07-29T22:02:02.568610+00:00,19
75,palm-up-down,7,2026-07-29T22:02:07.591425+00:00,2026-07-29T22:02:10.792447+00:00,20
76,making-fist-open,8,2026-07-29T22:02:11.811519+00:00,2026-07-29T22:02:15.248390+00:00,20
77,palm-up-down,8,2026-07-29T22:02:16.090094+00:00,2026-07-29T22:02:25.199625+00:00,20
78,making-fist-open,9,2026-07-29T22:02:27.469049+00:00,2026-07-29T22:02:34.253520+00:00,19
79,palm-up-down,9,2026-07-29T22:02:34.867096+00:00,2026-07-29T22:02:38.669330+00:00,21
80,making-fist-open,10,2026-07-29T22:02:40.792722+00:00,2026-07-29T22:02:45.023401+00:00,20
81,palm-up-down,10,2026-07-29T22:02:45.846164+00:00,2026-07-29T22:02:48.853418+00:00,20
82,making-fist-open,11,2026-07-29T22:02:49.727913+00:00,2026-07-29T22:02:52.869253+00:00,19
83,palm-up-down,11,2026-07-29T22:02:54.000113+00:00,2026-07-29T22:02:56.689506+00:00,20
84,making-fist-open,12,2026-07-29T22:02:57.708674+00:00,2026-07-29T22:03:00.559835+00:00,19
85,palm-up-down,12,2026-07-29T22:03:01.503712+00:00,2026-07-29T22:03:06.090026+00:00,20
86,making-fist-open,13,2026-07-29T22:03:07.151751+00:00,2026-07-29T22:03:09.920040+00:00,20
87,palm-up-down,13,2026-07-29T22:03:10.612577+00:00,2026-07-29T22:03:13.850969+00:00,21
88,making-fist-open,14,2026-07-29T22:03:14.993659+00:00,2026-07-29T22:03:19.933922+00:00,20
89,palm-up-down,14,2026-07-29T22:03:20.953529+00:00,2026-07-29T22:03:24.051826+00:00,20
