trial_index,gesture,trial_num,start_timestamp,end_timestamp,num_frames
38,clockwise,9,2026-07-29T17:43:03.487633+00:00,2026-07-29T17:43:06.195758+00:00,20
39,clockwise,10,2026-07-29T17:43:07.355933+00:00,2026-07-29T17:43:09.966201+00:00,20
40,clockwise,13,2026-07-29T17:43:32.938857+00:00,2026-07-29T17:43:36.796693+00:00,20
41,clockwise,14,2026-07-29T17:43:38.574591+00:00,2026-07-29T17:43:42.490677+00:00,20
42,anticlockwise,0,2026-07-29T17:43:44.006131+00:00,2026-07-29T17:43:50.886919+00:00,20
43,anticlockwise,1,2026-07-29T17:43:52.235585+00:00,2026-07-29T17:43:55.220617+00:00,20
44,anticlockwise,2,2026-07-29T17:43:56.085915+00:00,2026-07-29T17:43:58.696099+00:00,20
45,anticlockwise,3,2026-07-29T17:44:00.109473+00:00,2026-07-29T17:44:12.986698+00:00,20
46,anticlockwise,4,2026-07-29T17:44:14.530069+00:00,2026-07-29T17:44:17.366567+00:00,20
47,anticlockwise,5,2026-07-29T17:44:18.651801+00:00,2026-07-29T17:44:21.467139+00:00,20
48,anticlockwise,6,2026-07-29T17:44:22.496254+00:00,2026-07-29T17:44:24.916114+00:00,20
49,anticlockwise,7,2026-07-29T17:44:27.562261+00:00,2026-07-29T17:44:30.027896+00:00,20
50,anticlockwise,8,2026-07-29T17:44:31.128682+00:00,2026-07-29T17:44:33.527441+00:00,20
51,anticlockwise,9,2026-07-29T17:44:34.409889+00:00,2026-07-29T17:44:36.817259+00:00,20
52,anticlockwise,10,2026-07-29T17:44:37.806944+00:00,2026-07-29T17:44:40.177001+00:00,20
53,anticlockwise,11,2026-07-29T17:44:41.578217+00:00,2026-07-29T17:44:44.177059+00:00,20
54,anticlockwise,12,2026-07-29T17:44:45.210607+00:00,2026-07-29T17:44:48.046257+00:00,20
55,anticlockwise,13,2026-07-29T17:44:48.866980+00:00,2026-07-29T17:44:51.437704+00:00,20
56,anticlockwise,14,2026-07-29T17:44:52.634974+00:00,2026-07-29T17:44:55.146817+00:00,20
57,right,1,2026-07-29T17:45:06.142160+00:00,2026-07-29T17:45:12.196335+00:00,20
58,right,2,2026-07-29T17:45:13.721234+00:00,2026-07-29T17:45:16.716825+00:00,20
59,right,3,2026-07-29T17:45:17.861446+00:00,2026-07-29T17:45:21.526546+00:00,20
60,right,4,2026-07-29T17:45:22.423959+00:00,2026-07-29T17:45:25.746027+00:00,20
61,right,5,2026-07-29T17:45:26.624908+00:00,2026-07-29T17:45:35.750590+00:00,20
62,right,6,2026-07-29T17:45:37.062640+00:00,2026-07-29T17:45:40.955816+00:00,20
63,right,7,2026-07-29T17:45:41.956234+00:00,2026-07-29T17:45:44.966626+00:00,20
64,right,8,2026-07-29T17:45:45.934825+00:00,2026-07-29T17:45:49.160292+00:00,20
65,right,9,2026-07-29T17:45:50.023518+00:00,2026-07-29T17:45:53.325842+00:00,20
66,right,10,2026-07-29T17:45:54.273846+00:00,2026-07-29T17:45:57.530968+00:00,20
67,right,11,2026-07-29T17:45:58.590442+00:00,2026-07-29T17:46:01.810921+00:00,20
68,right,12,2026-07-29T17:46:02.707423+00:00,2026-07-29T17:46:05.866641+00:00,20
69,right,13,2026-07-29T17:46:06.935117+00:00,2026-07-29T17:46:09.986274+00:00,20
70,right,14,2026-07-29T17:46:10.883515+00:00,2026-07-29T17:46:14.316836+00:00,20
71,left,0,2026-07-29T17:46:15.506073+00:00,2026-07-29T17:46:24.417421+00:00,20
72,left,1,2026-07-29T17:46:25.234483+00:00,2026-07-29T17:46:28.656775+00:00,20
73,left,3,2026-07-29T17:46:50.318949+00:00,2026-07-29T17:46:54.206621+00:00,20
74,left,4,2026-07-29T17:46:55.293308+00:00,2026-07-29T17:46:58.551466+00:00,20
75,left,5,2026-07-29T17:47:00.682062+00:00,2026-07-29T17:47:03.307985+00:00,20
76,left,6,2026-07-29T17:47:04.044527+00:00,2026-07-29T17:47:07.727197+00:00,20
77,left,7,2026-07-29T17:47:08.583717+00:00,2026-07-29T17:47:12.206420+00:00,20
78,left,8,2026-07-29T17:47:12.796560+00:00,2026-07-29T17:47:15.986963+00:00,20
79,left,9,2026-07-29T17:47:16.581848+00:00,2026-07-29T17:47:19.596975+00:00,20
80,left,10,2026-07-29T17:47:20.290190+00:00,2026-07-29T17:47:23.517012+00:00,20
81,left,11,2026-07-29T17:47:25.306686+00:00,2026-07-29T17:47:28.697777+00:00,20
82,left,12,2026-07-29T17:47:29.500327+00:00,2026-07-29T17:47:32.856687+00:00,20
83,left,13,2026-07-29T17:47:33.942196+00:00,2026-07-29T17:47:37.076415+00:00,20
84,left,14,2026-07-29T17:47:37.943522+00:00,2026-07-29T17:47:40.706760+00:00,20
85,bye-bye,0,2026-07-29T17:47:41.435300+00:00,2026-07-29T17:48:00.037727+00:00,20
86,bye-bye,1,2026-07-29T17:48:01.027470+00:00,2026-07-29T17:48:04.821712+00:00,20
87,bye-bye,2,2026-07-29T17:48:05.299878+00:00,2026-07-29T17:48:08.467414+00:00,20
88,bye-bye,3,2026-07-29T17:48:09.181356+00:00,2026-07-29T17:48:12.356986+00:00,20
89,bye-bye,4,2026-07-29T17:48:13.169876+00:00,2026-07-29T17:48:16.031723+00:00,20
90,bye-bye,5,2026-07-29T17:48:16.387514+00:00,2026-07-29T17:48:26.087677+00:00,9
91,bye-bye,8,2026-07-29T17:48:57.352292+00:00,2026-07-29T17:49:01.738079+00:00,20
92,bye-bye,9,2026-07-29T17:49:03.960476+00:00,2026-07-29T17:49:06.858381+00:00,20
93,bye-bye,10,2026-07-29T17:49:08.119720+00:00,2026-07-29T17:49:10.877607+00:00,20
94,bye-bye,11,2026-07-29T17:49:11.866956+00:00,2026-07-29T17:49:15.657696+00:00,20
95,bye-bye,12,2026-07-29T17:49:16.522792+00:00,2026-07-29T17:49:19.888373+00:00,20
96,bye-bye,13,2026-07-29T17:49:20.867001+00:00,2026-07-29T17:49:24.437453+00:00,20
97,bye-bye,14,2026-07-29T17:49:25.276573+00:00,2026-07-29T17:49:28.618414+00:00,20
98,one-arm-boxing,1,2026-07-29T17:49:48.798835+00:00,2026-07-29T17:49:51.582239+00:00,20
99,one-arm-boxing,2,2026-07-29T17:49:52.527538+00:00,2026-07-29T17:49:55.267270+00:00,20
100,one-arm-boxing,3,2026-07-29T17:49:56.129598+00:00,2026-07-29T17:49:58.698661+00:00,20
101,one-arm-boxing,4,2026-07-29T17:49:59.432003+00:00,2026-07-29T17:50:01.967163+00:00,20
102,one-arm-boxing,5,2026-07-29T17:50:02.896674+00:00,2026-07-29T17:50:05.632143+00:00,20
103,one-arm-boxing,7,2026-07-29T17:50:33.523576+00:00,2026-07-29T17:50:36.769209+00:00,20
104,one-arm-boxing,8,2026-07-29T17:50:37.867608+00:00,2026-07-29T17:50:40.408692+00:00,20
105,one-arm-boxing,9,2026-07-29T17:50:41.627851+00:00,2026-07-29T17:50:44.352887+00:00,20
106,one-arm-boxing,10,2026-07-29T17:50:45.793495+00:00,2026-07-29T17:50:48.519825+00:00,20
107,one-arm-boxing,11,2026-07-29T17:50:49.347668+00:00,2026-07-29T17:50:51.849718+00:00,20
108,one-arm-boxing,12,2026-07-29T17:50:52.710703+00:00,2026-07-29T17:50:55.258920+00:00,20
109,one-arm-boxing,13,2026-07-29T17:50:56.020587+00:00,2026-07-29T17:50:58.737335+00:00,20
110,one-arm-boxing,14,2026-07-29T17:50:59.648629+00:00,2026-07-29T17:51:02.558019+00:00,20
111,clapping,0,2026-07-29T17:51:04.107462+00:00,2026-07-29T17:51:10.928572+00:00,20
112,clapping,1,2026-07-29T17:51:11.641804+00:00,2026-07-29T17:51:15.138954+00:00,20
113,clapping,2,2026-07-29T17:51:15.920684+00:00,2026-07-29T17:51:22.472298+00:00,20
114,clapping,3,2026-07-29T17:51:23.137272+00:00,2026-07-29T17:51:25.819478+00:00,20
115,clapping,4,2026-07-29T17:51:26.260528+00:00,2026-07-29T17:51:29.118292+00:00,20
116,clapping,5,2026-07-29T17:51:29.637131+00:00,2026-07-29T17:51:31.782814+00:00,20
117,clapping,6,2026-07-29T17:51:32.368339+00:00,2026-07-29T17:51:34.438947+00:00,20
118,clapping,7,2026-07-29T17:51:35.279707+00:00,2026-07-29T17:51:37.358168+00:00,20
119,clapping,8,2026-07-29T17:51:37.920453+00:00,2026-07-29T17:51:39.997972+00:00,20
120,clapping,9,2026-07-29T17:51:40.492435+00:00,2026-07-29T17:51:42.558444+00:00,20
121,clapping,10,2026-07-29T17:51:43.061190+00:00,2026-07-29T17:51:45.128988+00:00,20
122,clapping,11,2026-07-29T17:51:45.941468+00:00,2026-07-29T17:51:48.008083+00:00,20
123,clapping,12,2026-07-29T17:51:48.395087+00:00,2026-07-29T17:51:50.448381+00:00,20
124,clapping,13,2026-07-29T17:51:50.860637+00:00,2026-07-29T17:51:52.918479+00:00,20
125,clapping,14,2026-07-29T17:51:53.376348+00:00,2026-07-29T17:51:55.442889+00:00,20
126,two-arm-boxing,0,2026-07-29T17:51:56.009628+00:00,2026-07-29T17:53:12.909546+00:00,20
127,two-arm-boxing,1,2026-07-29T17:53:14.055488+00:00,2026-07-29T17:53:16.759231+00:00,20
128,two-arm-boxing,2,2026-07-29T17:53:17.584243+00:00,2026-07-29T17:53:20.259649+00:00,20
129,two-arm-boxing,3,2026-07-29T17:53:20.889036+00:00,2026-07-29T17:53:23.559893+00:00,20
130,two-arm-boxing,4,2026-07-29T17:53:24.116836+00:00,2026-07-29T17:53:26.720283+00:00,20
131,two-arm-boxing,5,2026-07-29T17:53:27.386391+00:00,2026-07-29T17:53:29.999478+00:00,20
132,two-arm-boxing,6,2026-07-29T17:53:30.767850+00:00,2026-07-29T17:53:33.357928+00:00,20
133,two-arm-boxing,7,2026-07-29T17:53:33.929966+00:00,2026-07-29T17:53:36.499655+00:00,20
134,two-arm-boxing,8,2026-07-29T17:53:37.187630+00:00,2026-07-29T17:53:39.960400+00:00,20
135,two-arm-boxing,9,2026-07-29T17:53:40.497903+00:00,2026-07-29T17:53:43.370063+00:00,20
136,two-arm-boxing,10,2026-07-29T17:53:43.933024+00:00,2026-07-29T17:53:46.520585+00:00,20
137,two-arm-boxing,11,2026-07-29T17:53:47.069230+00:00,2026-07-29T17:53:50.039289+00:00,20
138,two-arm-boxing,12,2026-07-29T17:53:50.594199+00:00,2026-07-29T17:53:53.158885+00:00,20
139,two-arm-boxing,13,2026-07-29T17:53:53.710516+00:00,2026-07-29T17:53:56.383607+00:00,20
140,two-arm-boxing,14,2026-07-29T17:53:56.835251+00:00,2026-07-29T17:54:02.489414+00:00,20
141,t-arm,1,2026-07-29T17:54:07.424193+00:00,2026-07-29T17:54:58.229146+00:00,20
142,t-arm,2,2026-07-29T17:55:07.410914+00:00,2026-07-29T17:55:10.763660+00:00,20
143,t-arm,3,2026-07-29T17:55:12.395177+00:00,2026-07-29T17:55:20.591565+00:00,20
144,t-arm,4,2026-07-29T17:55:22.096937+00:00,2026-07-29T17:55:24.940733+00:00,20
145,t-arm,6,2026-07-29T17:56:05.761170+00:00,2026-07-29T17:56:08.414437+00:00,20
146,t-arm,7,2026-07-29T17:56:09.416162+00:00,2026-07-29T17:56:11.991963+00:00,20
147,t-arm,8,2026-07-29T17:56:13.096934+00:00,2026-07-29T17:56:15.603498+00:00,20
148,t-arm,9,2026-07-29T17:56:16.688160+00:00,2026-07-29T17:56:19.069917+00:00,20
149,t-arm,10,2026-07-29T17:56:19.798140+00:00,2026-07-29T17:56:22.100896+00:00,20
150,t-arm,11,2026-07-29T17:56:22.825948+00:00,2026-07-29T17:56:25.114083+00:00,20
151,t-arm,12,2026-07-29T17:56:25.761118+00:00,2026-07-29T17:56:28.024078+00:00,20
152,t-arm,13,2026-07-29T17:56:28.930415+00:00,2026-07-29T17:56:31.384362+00:00,20
153,t-arm,14,2026-07-29T17:56:32.386461+00:00,2026-07-29T17:56:34.960532+00:00,20
154,raise-arms,0,2026-07-29T17:56:35.816102+00:00,2026-07-29T17:56:38.090596+00:00,20
155,raise-arms,2,2026-07-29T17:56:45.479456+00:00,2026-07-29T17:57:12.531066+00:00,20
156,raise-arms,3,2026-07-29T17:57:13.567554+00:00,2026-07-29T17:57:16.310428+00:00,20
157,raise-arms,4,2026-07-29T17:57:16.976597+00:00,2026-07-29T17:57:20.199950+00:00,20
158,raise-arms,5,2026-07-29T17:57:20.831185+00:00,2026-07-29T17:57:23.904561+00:00,20
159,raise-arms,6,2026-07-29T17:57:24.472691+00:00,2026-07-29T17:57:27.354566+00:00,20
160,raise-arms,7,2026-07-29T17:57:28.044852+00:00,2026-07-29T17:57:30.849942+00:00,20
161,raise-arms,8,2026-07-29T17:57:31.542820+00:00,2026-07-29T17:57:34.371268+00:00,20
162,raise-arms,9,2026-07-29T17:57:35.309478+00:00,2026-07-29T17:57:38.009146+00:00,20
163,raise-arms,10,2026-07-29T17:57:38.754861+00:00,2026-07-29T17:57:41.919841+00:00,20
164,raise-arms,11,2026-07-29T17:57:42.679742+00:00,2026-07-29T17:57:45.520382+00:00,20
165,raise-arms,12,2026-07-29T17:57:46.339728+00:00,2026-07-29T17:57:49.269598+00:00,20
166,raise-arms,13,2026-07-29T17:57:49.986186+00:00,2026-07-29T17:57:52.850665+00:00,20
167,raise-arms,14,2026-07-29T17:57:53.583406+00:00,2026-07-29T17:57:56.471226+00:00,20
168,soli,0,2026-07-29T17:57:57.263436+00:00,2026-07-29T17:58:12.232140+00:00,20
169,soli,2,2026-07-29T17:58:16.954767+00:00,2026-07-29T17:58:22.681005+00:00,20
170,soli,3,2026-07-29T17:58:23.452028+00:00,2026-07-29T17:58:26.020823+00:00,20
171,soli,4,2026-07-29T17:58:26.634180+00:00,2026-07-29T17:58:28.704981+00:00,20
172,soli,5,2026-07-29T17:58:29.088777+00:00,2026-07-29T17:58:31.141079+00:00,20
173,soli,6,2026-07-29T17:58:31.597764+00:00,2026-07-29T17:58:33.651384+00:00,20
174,soli,7,2026-07-29T17:58:34.067393+00:00,2026-07-29T17:58:36.121042+00:00,20
175,soli,8,2026-07-29T17:58:36.567198+00:00,2026-07-29T17:58:38.615241+00:00,20
176,soli,9,2026-07-29T17:58:39.071200+00:00,2026-07-29T17:58:41.130860+00:00,20
177,soli,10,2026-07-29T17:58:41.564485+00:00,2026-07-29T17:58:43.610684+00:00,20
178,soli,11,2026-07-29T17:58:44.104092+00:00,2026-07-29T17:58:46.141602+00:00,20
179,soli,12,2026-07-29T17:58:46.552202+00:00,2026-07-29T17:58:48.590674+00:00,20
180,soli,13,2026-07-29T17:58:49.002464+00:00,2026-07-29T17:58:51.052041+00:00,20
181,soli,14,2026-07-29T17:58:51.464680+00:00,2026-07-29T17:58:53.591162+00:00,20
182,making-fist-open,0,2026-07-29T17:58:55.509804+00:00,2026-07-29T17:59:13.742644+00:00,20
183,making-fist-open,1,2026-07-29T17:59:14.748324+00:00,2026-07-29T17:59:17.190768+00:00,20
184,making-fist-open,2,2026-07-29T17:59:18.056536+00:00,2026-07-29T17:59:20.521188+00:00,20
185,making-fist-open,3,2026-07-29T17:59:21.322218+00:00,2026-07-29T17:59:23.660111+00:00,20
186,making-fist-open,4,2026-07-29T17:59:24.479013+00:00,2026-07-29T17:59:26.691018+00:00,20
187,making-fist-open,6,2026-07-29T17:59:31.104251+00:00,2026-07-29T17:59:33.931968+00:00,20
188,making-fist-open,7,2026-07-29T17:59:34.426521+00:00,2026-07-29T17:59:36.766028+00:00,20
189,making-fist-open,8,2026-07-29T17:59:37.256385+00:00,2026-07-29T17:59:39.781438+00:00,20
190,making-fist-open,9,2026-07-29T17:59:40.507494+00:00,2026-07-29T17:59:42.876200+00:00,20
191,making-fist-open,10,2026-07-29T17:59:43.380216+00:00,2026-07-29T17:59:45.482108+00:00,20
192,making-fist-open,11,2026-07-29T17:59:46.159281+00:00,2026-07-29T17:59:48.452054+00:00,20
193,making-fist-open,13,2026-07-29T17:59:53.375461+00:00,2026-07-29T17:59:56.465449+00:00,20
194,making-fist-open,14,2026-07-29T17:59:58.381291+00:00,2026-07-29T18:00:01.536138+00:00,20
195,palm-up-down,0,2026-07-29T18:00:02.617576+00:00,2026-07-29T18:00:20.462103+00:00,20
196,palm-up-down,1,2026-07-29T18:00:21.645186+00:00,2026-07-29T18:00:24.002294+00:00,20
197,palm-up-down,2,2026-07-29T18:00:25.040103+00:00,2026-07-29T18:00:27.376061+00:00,20
198,palm-up-down,3,2026-07-29T18:00:28.175410+00:00,2026-07-29T18:00:30.251772+00:00,20
199,palm-up-down,4,2026-07-29T18:00:31.230303+00:00,2026-07-29T18:00:33.441346+00:00,20
200,palm-up-down,5,2026-07-29T18:00:34.145996+00:00,2026-07-29T18:00:36.354837+00:00,20
201,palm-up-down,6,2026-07-29T18:00:37.101317+00:00,2026-07-29T18:00:43.642483+00:00,20
202,palm-up-down,7,2026-07-29T18:00:44.383924+00:00,2026-07-29T18:00:46.732238+00:00,20
203,palm-up-down,8,2026-07-29T18:00:47.506160+00:00,2026-07-29T18:00:49.721829+00:00,20
204,palm-up-down,9,2026-07-29T18:00:50.468952+00:00,2026-07-29T18:00:52.892021+00:00,20
205,palm-up-down,10,2026-07-29T18:00:53.663739+00:00,2026-07-29T18:00:56.041551+00:00,20
206,palm-up-down,11,2026-07-29T18:00:56.687702+00:00,2026-07-29T18:00:58.901456+00:00,20
207,palm-up-down,12,2026-07-29T18:00:59.626033+00:00,2026-07-29T18:01:01.961258+00:00,20
208,palm-up-down,13,2026-07-29T18:01:02.999372+00:00,2026-07-29T18:01:05.315999+00:00,20
209,palm-up-down,14,2026-07-29T18:01:06.052425+00:00,2026-07-29T18:01:08.395517+00:00,20
