trial_index,gesture,trial_num,start_timestamp,end_timestamp,num_frames
176,soli,7,2026-07-29T00:08:13.405916+00:00,2026-07-29T00:08:15.710423+00:00,20
177,soli,8,2026-07-29T00:08:16.366588+00:00,2026-07-29T00:08:18.600797+00:00,20
178,soli,9,2026-07-29T00:08:19.310448+00:00,2026-07-29T00:08:21.551011+00:00,20
179,soli,10,2026-07-29T00:08:22.361258+00:00,2026-07-29T00:08:24.652722+00:00,20
180,soli,11,2026-07-29T00:08:25.313579+00:00,2026-07-29T00:08:27.561112+00:00,20
181,soli,12,2026-07-29T00:08:28.208199+00:00,2026-07-29T00:08:30.454614+00:00,20
182,soli,13,2026-07-29T00:08:31.171462+00:00,2026-07-29T00:08:33.979686+00:00,20
183,soli,14,2026-07-29T00:08:35.793293+00:00,2026-07-29T00:08:38.851788+00:00,20
184,making-fist-open,2,2026-07-29T00:09:29.192898+00:00,2026-07-29T00:09:32.951322+00:00,20
185,making-fist-open,4,2026-07-29T00:13:08.636730+00:00,2026-07-29T00:13:21.072437+00:00,20
186,making-fist-open,6,2026-07-29T00:13:32.631645+00:00,2026-07-29T00:13:40.494255+00:00,20
187,making-fist-open,7,2026-07-29T00:13:41.431689+00:00,2026-07-29T00:13:44.898583+00:00,20
188,making-fist-open,8,2026-07-29T00:13:47.225039+00:00,2026-07-29T00:13:51.892981+00:00,20
189,making-fist-open,9,2026-07-29T00:13:52.413641+00:00,2026-07-29T00:13:56.732488+00:00,20
190,making-fist-open,10,2026-07-29T00:13:58.131242+00:00,2026-07-29T00:14:01.993114+00:00,20
191,making-fist-open,11,2026-07-29T00:14:03.275308+00:00,2026-07-29T00:14:07.007679+00:00,20
192,making-fist-open,12,2026-07-29T00:14:08.232663+00:00,2026-07-29T00:14:11.902555+00:00,20
193,making-fist-open,13,2026-07-29T00:14:13.216018+00:00,2026-07-29T00:14:16.848813+00:00,20
194,making-fist-open,14,2026-07-29T00:14:17.638830+00:00,2026-07-29T00:14:21.153622+00:00,20
195,palm-up-down,0,2026-07-29T00:14:21.826151+00:00,2026-07-29T00:14:28.344734+00:00,20
196,palm-up-down,1,2026-07-29T00:14:29.784571+00:00,2026-07-29T00:14:33.166459+00:00,20
197,palm-up-down,2,2026-07-29T00:14:34.490460+00:00,2026-07-29T00:14:37.527386+00:00,20
198,palm-up-down,3,2026-07-29T00:14:38.403440+00:00,2026-07-29T00:14:41.316016+00:00,20
199,palm-up-down,4,2026-07-29T00:14:42.163004+00:00,2026-07-29T00:14:45.333497+00:00,20
200,palm-up-down,6,2026-07-29T00:14:50.562954+00:00,2026-07-29T00:14:54.183893+00:00,20
201,palm-up-down,7,2026-07-29T00:14:55.104579+00:00,2026-07-29T00:14:58.389395+00:00,20
202,palm-up-down,8,2026-07-29T00:15:00.636064+00:00,2026-07-29T00:15:03.518149+00:00,20
203,palm-up-down,9,2026-07-29T00:15:05.309695+00:00,2026-07-29T00:15:08.473111+00:00,20
204,palm-up-down,11,2026-07-29T00:15:20.629349+00:00,2026-07-29T00:15:25.704308+00:00,20
205,palm-up-down,12,2026-07-29T00:15:26.652712+00:00,2026-07-29T00:15:30.214043+00:00,20
206,palm-up-down,13,2026-07-29T00:15:31.085088+00:00,2026-07-29T00:15:33.744229+00:00,20
207,palm-up-down,14,2026-07-29T00:15:39.741495+00:00,2026-07-29T00:15:44.144445+00:00,20
