frame_index,timestamp,gesture,trial,elapsed
3,2026-07-28T03:51:39.695749+00:00,making-fist-open,1,0.297
4,2026-07-28T03:51:39.797356+00:00,making-fist-open,1,0.407
5,2026-07-28T03:51:39.898754+00:00,making-fist-open,1,0.5
6,2026-07-28T03:51:40.000125+00:00,making-fist-open,1,0.61
7,2026-07-28T03:51:40.101554+00:00,making-fist-open,1,0.703
8,2026-07-28T03:51:40.205657+00:00,making-fist-open,1,0.813
9,2026-07-28T03:51:40.306837+00:00,making-fist-open,1,0.907
10,2026-07-28T03:51:40.407957+00:00,making-fist-open,1,1.016
11,2026-07-28T03:51:40.509769+00:00,making-fist-open,1,1.11
12,2026-07-28T03:51:40.610974+00:00,making-fist-open,1,1.219
13,2026-07-28T03:51:40.721438+00:00,making-fist-open,1,1.328
14,2026-07-28T03:51:40.830873+00:00,making-fist-open,1,1.438
0,2026-07-28T03:51:43.263993+00:00,making-fist-open,2,0.015
1,2026-07-28T03:51:43.366035+00:00,making-fist-open,2,0.109
2,2026-07-28T03:51:43.467919+00:00,making-fist-open,2,0.218
3,2026-07-28T03:51:43.569065+00:00,making-fist-open,2,0.312
4,2026-07-28T03:51:43.670612+00:00,making-fist-open,2,0.422
5,2026-07-28T03:51:43.772035+00:00,making-fist-open,2,0.515
6,2026-07-28T03:51:43.874068+00:00,making-fist-open,2,0.625
7,2026-07-28T03:51:43.975662+00:00,making-fist-open,2,0.718
8,2026-07-28T03:51:44.082082+00:00,making-fist-open,2,0.828
9,2026-07-28T03:51:44.183311+00:00,making-fist-open,2,0.922
10,2026-07-28T03:51:44.284866+00:00,making-fist-open,2,1.031
11,2026-07-28T03:51:44.385951+00:00,making-fist-open,2,1.125
12,2026-07-28T03:51:44.486802+00:00,making-fist-open,2,1.234
13,2026-07-28T03:51:44.588236+00:00,making-fist-open,2,1.328
14,2026-07-28T03:51:44.689296+00:00,making-fist-open,2,1.437
0,2026-07-28T03:51:47.248603+00:00,making-fist-open,3,0.0
1,2026-07-28T03:51:47.350206+00:00,making-fist-open,3,0.093
2,2026-07-28T03:51:47.451437+00:00,making-fist-open,3,0.203
3,2026-07-28T03:51:47.552887+00:00,making-fist-open,3,0.297
4,2026-07-28T03:51:47.654335+00:00,making-fist-open,3,0.406
5,2026-07-28T03:51:47.755865+00:00,making-fist-open,3,0.5
6,2026-07-28T03:51:47.857480+00:00,making-fist-open,3,0.609
7,2026-07-28T03:51:47.958811+00:00,making-fist-open,3,0.703
8,2026-07-28T03:51:48.065051+00:00,making-fist-open,3,0.812
9,2026-07-28T03:51:48.166481+00:00,making-fist-open,3,0.906
10,2026-07-28T03:51:48.268106+00:00,making-fist-open,3,1.015
11,2026-07-28T03:51:48.369496+00:00,making-fist-open,3,1.109
12,2026-07-28T03:51:48.471248+00:00,making-fist-open,3,1.218
13,2026-07-28T03:51:48.572500+00:00,making-fist-open,3,1.312
14,2026-07-28T03:51:48.674224+00:00,making-fist-open,3,1.422
0,2026-07-28T03:51:57.095556+00:00,making-fist-open,5,0.0
1,2026-07-28T03:51:57.197007+00:00,making-fist-open,5,0.094
2,2026-07-28T03:51:57.298282+00:00,making-fist-open,5,0.204
3,2026-07-28T03:51:57.399591+00:00,making-fist-open,5,0.297
4,2026-07-28T03:51:57.500860+00:00,making-fist-open,5,0.407
5,2026-07-28T03:51:57.602366+00:00,making-fist-open,5,0.5
6,2026-07-28T03:51:57.703832+00:00,making-fist-open,5,0.61
7,2026-07-28T03:51:57.805393+00:00,making-fist-open,5,0.704
8,2026-07-28T03:51:57.908501+00:00,making-fist-open,5,0.813
9,2026-07-28T03:51:58.010126+00:00,making-fist-open,5,0.907
10,2026-07-28T03:51:58.106744+00:00,making-fist-open,5,1.0
11,2026-07-28T03:51:58.202341+00:00,making-fist-open,5,1.11
12,2026-07-28T03:51:58.311568+00:00,making-fist-open,5,1.219
13,2026-07-28T03:51:58.423407+00:00,making-fist-open,5,1.329
14,2026-07-28T03:51:58.524784+00:00,making-fist-open,5,1.422
