frame_index,timestamp,gesture,trial,elapsed,collector
5,2026-07-29T22:08:45.502107+00:00,t-arm,2,0.532,student03
6,2026-07-29T22:08:45.612478+00:00,t-arm,2,0.641,student03
7,2026-07-29T22:08:45.716255+00:00,t-arm,2,0.735,student03
8,2026-07-29T22:08:45.817149+00:00,t-arm,2,0.844,student03
9,2026-07-29T22:08:45.922821+00:00,t-arm,2,0.954,student03
10,2026-07-29T22:08:46.032435+00:00,t-arm,2,1.063,student03
11,2026-07-29T22:08:46.141631+00:00,t-arm,2,1.172,student03
12,2026-07-29T22:08:46.246159+00:00,t-arm,2,1.266,student03
13,2026-07-29T22:08:46.345794+00:00,t-arm,2,1.375,student03
14,2026-07-29T22:08:46.452870+00:00,t-arm,2,1.485,student03
15,2026-07-29T22:08:46.561545+00:00,t-arm,2,1.594,student03
16,2026-07-29T22:08:46.671896+00:00,t-arm,2,1.704,student03
17,2026-07-29T22:08:46.781508+00:00,t-arm,2,1.813,student03
18,2026-07-29T22:08:46.891314+00:00,t-arm,2,1.922,student03
0,2026-07-29T22:08:48.660441+00:00,t-arm,3,0.0,student03
1,2026-07-29T22:08:48.756493+00:00,t-arm,3,0.094,student03
2,2026-07-29T22:08:48.857080+00:00,t-arm,3,0.187,student03
3,2026-07-29T22:08:48.955200+00:00,t-arm,3,0.297,student03
4,2026-07-29T22:08:49.062623+00:00,t-arm,3,0.406,student03
5,2026-07-29T22:08:49.172107+00:00,t-arm,3,0.516,student03
6,2026-07-29T22:08:49.282042+00:00,t-arm,3,0.625,student03
7,2026-07-29T22:08:49.379457+00:00,t-arm,3,0.719,student03
8,2026-07-29T22:08:49.487032+00:00,t-arm,3,0.828,student03
9,2026-07-29T22:08:49.586353+00:00,t-arm,3,0.922,student03
10,2026-07-29T22:08:49.686514+00:00,t-arm,3,1.031,student03
11,2026-07-29T22:08:49.795793+00:00,t-arm,3,1.141,student03
12,2026-07-29T22:08:49.897337+00:00,t-arm,3,1.234,student03
13,2026-07-29T22:08:49.999631+00:00,t-arm,3,1.344,student03
14,2026-07-29T22:08:50.112098+00:00,t-arm,3,1.453,student03
15,2026-07-29T22:08:50.211561+00:00,t-arm,3,1.547,student03
16,2026-07-29T22:08:50.306791+00:00,t-arm,3,1.641,student03
17,2026-07-29T22:08:50.397906+00:00,t-arm,3,1.734,student03
18,2026-07-29T22:08:50.489770+00:00,t-arm,3,1.828,student03
19,2026-07-29T22:08:50.596067+00:00,t-arm,3,1.937,student03
0,2026-07-29T22:08:52.023000+00:00,t-arm,4,0.0,student03
1,2026-07-29T22:08:52.116615+00:00,t-arm,4,0.094,student03
2,2026-07-29T22:08:52.215684+00:00,t-arm,4,0.188,student03
3,2026-07-29T22:08:52.316850+00:00,t-arm,4,0.297,student03
4,2026-07-29T22:08:52.422500+00:00,t-arm,4,0.407,student03
5,2026-07-29T22:08:52.520802+00:00,t-arm,4,0.5,student03
6,2026-07-29T22:08:52.616399+00:00,t-arm,4,0.594,student03
7,2026-07-29T22:08:52.722267+00:00,t-arm,4,0.703,student03
8,2026-07-29T22:08:52.826339+00:00,t-arm,4,0.813,student03
9,2026-07-29T22:08:52.942667+00:00,t-arm,4,0.922,student03
10,2026-07-29T22:08:53.039773+00:00,t-arm,4,1.016,student03
11,2026-07-29T22:08:53.135997+00:00,t-arm,4,1.11,student03
12,2026-07-29T22:08:53.237297+00:00,t-arm,4,1.219,student03
13,2026-07-29T22:08:53.345928+00:00,t-arm,4,1.328,student03
14,2026-07-29T22:08:53.452281+00:00,t-arm,4,1.438,student03
15,2026-07-29T22:08:53.562285+00:00,t-arm,4,1.547,student03
16,2026-07-29T22:08:53.672316+00:00,t-arm,4,1.657,student03
17,2026-07-29T22:08:53.782302+00:00,t-arm,4,1.766,student03
18,2026-07-29T22:08:53.891789+00:00,t-arm,4,1.875,student03
19,2026-07-29T22:08:54.001967+00:00,t-arm,4,1.985,student03
0,2026-07-29T22:08:55.541111+00:00,t-arm,5,0.0,student03
1,2026-07-29T22:08:55.635954+00:00,t-arm,5,0.094,student03
2,2026-07-29T22:08:55.730923+00:00,t-arm,5,0.187,student03
3,2026-07-29T22:08:55.826479+00:00,t-arm,5,0.297,student03
4,2026-07-29T22:08:55.932645+00:00,t-arm,5,0.391,student03
5,2026-07-29T22:08:56.022167+00:00,t-arm,5,0.484,student03
6,2026-07-29T22:08:56.126233+00:00,t-arm,5,0.594,student03
7,2026-07-29T22:08:56.227465+00:00,t-arm,5,0.687,student03
8,2026-07-29T22:08:56.326309+00:00,t-arm,5,0.797,student03
9,2026-07-29T22:08:56.437008+00:00,t-arm,5,0.906,student03
10,2026-07-29T22:08:56.537290+00:00,t-arm,5,1.0,student03
11,2026-07-29T22:08:56.630698+00:00,t-arm,5,1.094,student03
12,2026-07-29T22:08:56.730689+00:00,t-arm,5,1.187,student03
13,2026-07-29T22:08:56.826751+00:00,t-arm,5,1.297,student03
14,2026-07-29T22:08:56.932468+00:00,t-arm,5,1.391,student03
15,2026-07-29T22:08:57.027359+00:00,t-arm,5,1.484,student03
16,2026-07-29T22:08:57.126771+00:00,t-arm,5,1.594,student03
17,2026-07-29T22:08:57.232461+00:00,t-arm,5,1.703,student03
18,2026-07-29T22:08:57.342824+00:00,t-arm,5,1.812,student03
19,2026-07-29T22:08:57.452334+00:00,t-arm,5,1.922,student03
0,2026-07-29T22:08:58.885403+00:00,t-arm,6,0.0,student03
1,2026-07-29T22:08:58.977858+00:00,t-arm,6,0.093,student03
2,2026-07-29T22:08:59.076620+00:00,t-arm,6,0.203,student03
3,2026-07-29T22:08:59.186291+00:00,t-arm,6,0.312,student03
4,2026-07-29T22:08:59.292815+00:00,t-arm,6,0.406,student03
5,2026-07-29T22:08:59.386454+00:00,t-arm,6,0.5,student03
6,2026-07-29T22:08:59.481076+00:00,t-arm,6,0.593,student03
7,2026-07-29T22:08:59.576139+00:00,t-arm,6,0.703,student03
8,2026-07-29T22:08:59.679466+00:00,t-arm,6,0.797,student03
9,2026-07-29T22:08:59.777711+00:00,t-arm,6,0.89,student03
10,2026-07-29T22:08:59.876772+00:00,t-arm,6,1.0,student03
11,2026-07-29T22:08:59.982317+00:00,t-arm,6,1.109,student03
12,2026-07-29T22:09:00.097116+00:00,t-arm,6,1.218,student03
13,2026-07-29T22:09:00.200070+00:00,t-arm,6,1.312,student03
14,2026-07-29T22:09:00.300301+00:00,t-arm,6,1.422,student03
15,2026-07-29T22:09:00.398096+00:00,t-arm,6,1.515,student03
16,2026-07-29T22:09:00.497022+00:00,t-arm,6,1.609,student03
17,2026-07-29T22:09:00.596494+00:00,t-arm,6,1.718,student03
18,2026-07-29T22:09:00.700680+00:00,t-arm,6,1.812,student03
19,2026-07-29T22:09:00.800144+00:00,t-arm,6,1.922,student03
0,2026-07-29T22:09:02.292407+00:00,t-arm,7,0.0,student03
1,2026-07-29T22:09:02.385758+00:00,t-arm,7,0.094,student03
2,2026-07-29T22:09:02.477349+00:00,t-arm,7,0.187,student03
3,2026-07-29T22:09:02.576099+00:00,t-arm,7,0.297,student03
4,2026-07-29T22:09:02.677796+00:00,t-arm,7,0.391,student03
5,2026-07-29T22:09:02.777698+00:00,t-arm,7,0.484,student03
6,2026-07-29T22:09:02.877297+00:00,t-arm,7,0.594,student03
7,2026-07-29T22:09:02.981247+00:00,t-arm,7,0.687,student03
8,2026-07-29T22:09:03.069317+00:00,t-arm,7,0.781,student03
9,2026-07-29T22:09:03.166609+00:00,t-arm,7,0.875,student03
10,2026-07-29T22:09:03.260104+00:00,t-arm,7,0.969,student03
11,2026-07-29T22:09:03.357656+00:00,t-arm,7,1.078,student03
12,2026-07-29T22:09:03.460028+00:00,t-arm,7,1.172,student03
13,2026-07-29T22:09:03.561429+00:00,t-arm,7,1.281,student03
14,2026-07-29T22:09:03.666491+00:00,t-arm,7,1.375,student03
15,2026-07-29T22:09:03.765686+00:00,t-arm,7,1.484,student03
16,2026-07-29T22:09:03.876076+00:00,t-arm,7,1.594,student03
17,2026-07-29T22:09:03.983021+00:00,t-arm,7,1.703,student03
18,2026-07-29T22:09:04.092561+00:00,t-arm,7,1.812,student03
19,2026-07-29T22:09:04.202793+00:00,t-arm,7,1.922,student03
0,2026-07-29T22:09:05.803351+00:00,t-arm,8,0.0,student03
1,2026-07-29T22:09:05.897578+00:00,t-arm,8,0.093,student03
2,2026-07-29T22:09:05.995673+00:00,t-arm,8,0.187,student03
3,2026-07-29T22:09:06.087314+00:00,t-arm,8,0.281,student03
4,2026-07-29T22:09:06.188011+00:00,t-arm,8,0.39,student03
5,2026-07-29T22:09:06.286669+00:00,t-arm,8,0.484,student03
6,2026-07-29T22:09:06.393293+00:00,t-arm,8,0.593,student03
7,2026-07-29T22:09:06.490365+00:00,t-arm,8,0.687,student03
8,2026-07-29T22:09:06.596657+00:00,t-arm,8,0.796,student03
9,2026-07-29T22:09:06.691271+00:00,t-arm,8,0.89,student03
10,2026-07-29T22:09:06.787400+00:00,t-arm,8,0.984,student03
11,2026-07-29T22:09:06.887038+00:00,t-arm,8,1.078,student03
12,2026-07-29T22:09:06.985316+00:00,t-arm,8,1.187,student03
13,2026-07-29T22:09:07.095930+00:00,t-arm,8,1.296,student03
14,2026-07-29T22:09:07.203647+00:00,t-arm,8,1.406,student03
15,2026-07-29T22:09:07.316620+00:00,t-arm,8,1.515,student03
16,2026-07-29T22:09:07.422427+00:00,t-arm,8,1.625,student03
17,2026-07-29T22:09:07.533493+00:00,t-arm,8,1.734,student03
18,2026-07-29T22:09:07.643490+00:00,t-arm,8,1.843,student03
19,2026-07-29T22:09:07.752884+00:00,t-arm,8,1.953,student03
0,2026-07-29T22:09:09.410013+00:00,t-arm,9,0.0,student03
1,2026-07-29T22:09:09.506814+00:00,t-arm,9,0.094,student03
2,2026-07-29T22:09:09.608305+00:00,t-arm,9,0.203,student03
3,2026-07-29T22:09:09.722814+00:00,t-arm,9,0.312,student03
4,2026-07-29T22:09:09.817572+00:00,t-arm,9,0.406,student03
5,2026-07-29T22:09:09.920906+00:00,t-arm,9,0.516,student03
6,2026-07-29T22:09:10.033319+00:00,t-arm,9,0.625,student03
7,2026-07-29T22:09:10.130542+00:00,t-arm,9,0.719,student03
8,2026-07-29T22:09:10.227829+00:00,t-arm,9,0.812,student03
9,2026-07-29T22:09:10.320100+00:00,t-arm,9,0.906,student03
10,2026-07-29T22:09:10.416759+00:00,t-arm,9,1.0,student03
11,2026-07-29T22:09:10.516713+00:00,t-arm,9,1.109,student03
12,2026-07-29T22:09:10.627070+00:00,t-arm,9,1.219,student03
13,2026-07-29T22:09:10.736676+00:00,t-arm,9,1.328,student03
14,2026-07-29T22:09:10.843111+00:00,t-arm,9,1.437,student03
15,2026-07-29T22:09:10.952886+00:00,t-arm,9,1.547,student03
16,2026-07-29T22:09:11.062975+00:00,t-arm,9,1.656,student03
17,2026-07-29T22:09:11.172846+00:00,t-arm,9,1.766,student03
18,2026-07-29T22:09:11.282411+00:00,t-arm,9,1.875,student03
19,2026-07-29T22:09:11.392272+00:00,t-arm,9,1.984,student03
0,2026-07-29T22:09:13.088095+00:00,t-arm,10,0.0,student03
1,2026-07-29T22:09:13.187783+00:00,t-arm,10,0.109,student03
2,2026-07-29T22:09:13.290836+00:00,t-arm,10,0.203,student03
3,2026-07-29T22:09:13.390557+00:00,t-arm,10,0.312,student03
4,2026-07-29T22:09:13.490607+00:00,t-arm,10,0.406,student03
5,2026-07-29T22:09:13.590317+00:00,t-arm,10,0.5,student03
6,2026-07-29T22:09:13.687316+00:00,t-arm,10,0.609,student03
7,2026-07-29T22:09:13.798809+00:00,t-arm,10,0.719,student03
8,2026-07-29T22:09:13.895820+00:00,t-arm,10,0.812,student03
9,2026-07-29T22:09:13.991794+00:00,t-arm,10,0.906,student03
10,2026-07-29T22:09:14.095517+00:00,t-arm,10,1.015,student03
11,2026-07-29T22:09:14.202466+00:00,t-arm,10,1.125,student03
12,2026-07-29T22:09:14.313427+00:00,t-arm,10,1.234,student03
13,2026-07-29T22:09:14.423295+00:00,t-arm,10,1.344,student03
14,2026-07-29T22:09:14.532548+00:00,t-arm,10,1.453,student03
15,2026-07-29T22:09:14.642521+00:00,t-arm,10,1.562,student03
16,2026-07-29T22:09:14.752438+00:00,t-arm,10,1.672,student03
17,2026-07-29T22:09:14.862781+00:00,t-arm,10,1.781,student03
18,2026-07-29T22:09:14.972285+00:00,t-arm,10,1.89,student03
0,2026-07-29T22:09:23.434132+00:00,t-arm,11,0.0,student03
1,2026-07-29T22:09:23.527787+00:00,t-arm,11,0.093,student03
2,2026-07-29T22:09:23.618216+00:00,t-arm,11,0.187,student03
3,2026-07-29T22:09:23.710676+00:00,t-arm,11,0.281,student03
4,2026-07-29T22:09:23.807773+00:00,t-arm,11,0.375,student03
5,2026-07-29T22:09:23.908377+00:00,t-arm,11,0.484,student03
6,2026-07-29T22:09:24.010280+00:00,t-arm,11,0.578,student03
7,2026-07-29T22:09:24.111908+00:00,t-arm,11,0.687,student03
8,2026-07-29T22:09:24.217337+00:00,t-arm,11,0.796,student03
9,2026-07-29T22:09:24.323534+00:00,t-arm,11,0.89,student03
10,2026-07-29T22:09:24.420792+00:00,t-arm,11,1.0,student03
11,2026-07-29T22:09:24.534330+00:00,t-arm,11,1.109,student03
12,2026-07-29T22:09:24.643331+00:00,t-arm,11,1.218,student03
13,2026-07-29T22:09:24.740558+00:00,t-arm,11,1.312,student03
14,2026-07-29T22:09:24.837200+00:00,t-arm,11,1.406,student03
15,2026-07-29T22:09:24.927753+00:00,t-arm,11,1.5,student03
16,2026-07-29T22:09:25.027381+00:00,t-arm,11,1.593,student03
17,2026-07-29T22:09:25.117892+00:00,t-arm,11,1.687,student03
18,2026-07-29T22:09:25.217294+00:00,t-arm,11,1.796,student03
19,2026-07-29T22:09:25.332363+00:00,t-arm,11,1.906,student03
0,2026-07-29T22:09:31.167209+00:00,t-arm,12,0.0,student03
1,2026-07-29T22:09:31.267464+00:00,t-arm,12,0.109,student03
2,2026-07-29T22:09:31.374401+00:00,t-arm,12,0.219,student03
3,2026-07-29T22:09:31.483653+00:00,t-arm,12,0.328,student03
4,2026-07-29T22:09:31.593494+00:00,t-arm,12,0.437,student03
5,2026-07-29T22:09:31.703293+00:00,t-arm,12,0.547,student03
6,2026-07-29T22:09:31.813547+00:00,t-arm,12,0.656,student03
7,2026-07-29T22:09:31.911106+00:00,t-arm,12,0.75,student03
8,2026-07-29T22:09:32.018112+00:00,t-arm,12,0.859,student03
9,2026-07-29T22:09:32.120503+00:00,t-arm,12,0.953,student03
10,2026-07-29T22:09:32.221773+00:00,t-arm,12,1.062,student03
11,2026-07-29T22:09:32.318305+00:00,t-arm,12,1.156,student03
12,2026-07-29T22:09:32.413226+00:00,t-arm,12,1.25,student03
13,2026-07-29T22:09:32.517805+00:00,t-arm,12,1.359,student03
14,2026-07-29T22:09:32.623659+00:00,t-arm,12,1.469,student03
15,2026-07-29T22:09:32.737476+00:00,t-arm,12,1.578,student03
16,2026-07-29T22:09:32.846670+00:00,t-arm,12,1.687,student03
17,2026-07-29T22:09:32.953824+00:00,t-arm,12,1.797,student03
18,2026-07-29T22:09:33.063817+00:00,t-arm,12,1.906,student03
0,2026-07-29T22:09:34.575250+00:00,t-arm,13,0.0,student03
1,2026-07-29T22:09:34.662371+00:00,t-arm,13,0.094,student03
2,2026-07-29T22:09:34.757763+00:00,t-arm,13,0.188,student03
3,2026-07-29T22:09:34.858319+00:00,t-arm,13,0.297,student03
4,2026-07-29T22:09:34.957106+00:00,t-arm,13,0.391,student03
5,2026-07-29T22:09:35.067418+00:00,t-arm,13,0.5,student03
6,2026-07-29T22:09:35.173476+00:00,t-arm,13,0.61,student03
7,2026-07-29T22:09:35.283851+00:00,t-arm,13,0.719,student03
8,2026-07-29T22:09:35.388287+00:00,t-arm,13,0.813,student03
9,2026-07-29T22:09:35.479379+00:00,t-arm,13,0.906,student03
10,2026-07-29T22:09:35.580653+00:00,t-arm,13,1.016,student03
11,2026-07-29T22:09:35.678584+00:00,t-arm,13,1.11,student03
12,2026-07-29T22:09:35.778894+00:00,t-arm,13,1.203,student03
13,2026-07-29T22:09:35.877857+00:00,t-arm,13,1.313,student03
14,2026-07-29T22:09:35.979387+00:00,t-arm,13,1.406,student03
15,2026-07-29T22:09:36.072004+00:00,t-arm,13,1.5,student03
16,2026-07-29T22:09:36.168794+00:00,t-arm,13,1.594,student03
17,2026-07-29T22:09:36.267882+00:00,t-arm,13,1.703,student03
18,2026-07-29T22:09:36.372937+00:00,t-arm,13,1.813,student03
19,2026-07-29T22:09:36.482454+00:00,t-arm,13,1.922,student03
0,2026-07-29T22:09:38.168856+00:00,t-arm,14,0.0,student03
1,2026-07-29T22:09:38.264657+00:00,t-arm,14,0.109,student03
2,2026-07-29T22:09:38.378016+00:00,t-arm,14,0.219,student03
3,2026-07-29T22:09:38.480096+00:00,t-arm,14,0.312,student03
4,2026-07-29T22:09:38.582025+00:00,t-arm,14,0.422,student03
5,2026-07-29T22:09:38.683098+00:00,t-arm,14,0.516,student03
6,2026-07-29T22:09:38.782487+00:00,t-arm,14,0.625,student03
7,2026-07-29T22:09:38.881413+00:00,t-arm,14,0.719,student03
8,2026-07-29T22:09:38.978421+00:00,t-arm,14,0.812,student03
9,2026-07-29T22:09:39.077808+00:00,t-arm,14,0.922,student03
10,2026-07-29T22:09:39.183993+00:00,t-arm,14,1.016,student03
11,2026-07-29T22:09:39.279341+00:00,t-arm,14,1.125,student03
12,2026-07-29T22:09:39.393470+00:00,t-arm,14,1.234,student03
13,2026-07-29T22:09:39.503734+00:00,t-arm,14,1.344,student03
14,2026-07-29T22:09:39.613483+00:00,t-arm,14,1.453,student03
15,2026-07-29T22:09:39.707545+00:00,t-arm,14,1.547,student03
16,2026-07-29T22:09:39.817620+00:00,t-arm,14,1.656,student03
17,2026-07-29T22:09:39.911291+00:00,t-arm,14,1.75,student03
18,2026-07-29T22:09:40.008339+00:00,t-arm,14,1.844,student03
19,2026-07-29T22:09:40.108242+00:00,t-arm,14,1.953,student03
0,2026-07-29T22:09:49.778077+00:00,clapping,0,0.0,student03
1,2026-07-29T22:09:49.866617+00:00,clapping,0,0.094,student03
2,2026-07-29T22:09:49.963844+00:00,clapping,0,0.188,student03
3,2026-07-29T22:09:50.062774+00:00,clapping,0,0.297,student03
4,2026-07-29T22:09:50.163987+00:00,clapping,0,0.391,student03
5,2026-07-29T22:09:50.261757+00:00,clapping,0,0.485,student03
6,2026-07-29T22:09:50.362623+00:00,clapping,0,0.594,student03
7,2026-07-29T22:09:50.461942+00:00,clapping,0,0.688,student03
8,2026-07-29T22:09:50.562874+00:00,clapping,0,0.797,student03
9,2026-07-29T22:09:50.674583+00:00,clapping,0,0.907,student03
10,2026-07-29T22:09:50.773312+00:00,clapping,0,1.0,student03
11,2026-07-29T22:09:50.871576+00:00,clapping,0,1.094,student03
12,2026-07-29T22:09:50.972030+00:00,clapping,0,1.203,student03
13,2026-07-29T22:09:51.067527+00:00,clapping,0,1.297,student03
14,2026-07-29T22:09:51.162937+00:00,clapping,0,1.391,student03
15,2026-07-29T22:09:51.262962+00:00,clapping,0,1.485,student03
16,2026-07-29T22:09:51.359057+00:00,clapping,0,1.594,student03
17,2026-07-29T22:09:51.458521+00:00,clapping,0,1.688,student03
18,2026-07-29T22:09:51.559292+00:00,clapping,0,1.782,student03
19,2026-07-29T22:09:51.659469+00:00,clapping,0,1.891,student03
0,2026-07-29T22:09:52.444494+00:00,clapping,1,0.0,student03
1,2026-07-29T22:09:52.538496+00:00,clapping,1,0.094,student03
2,2026-07-29T22:09:52.638788+00:00,clapping,1,0.203,student03
3,2026-07-29T22:09:52.741324+00:00,clapping,1,0.297,student03
4,2026-07-29T22:09:52.841851+00:00,clapping,1,0.406,student03
5,2026-07-29T22:09:52.958293+00:00,clapping,1,0.516,student03
6,2026-07-29T22:09:53.059464+00:00,clapping,1,0.61,student03
7,2026-07-29T22:09:53.146680+00:00,clapping,1,0.703,student03
8,2026-07-29T22:09:53.248600+00:00,clapping,1,0.813,student03
9,2026-07-29T22:09:53.349128+00:00,clapping,1,0.906,student03
10,2026-07-29T22:09:53.449079+00:00,clapping,1,1.0,student03
11,2026-07-29T22:09:53.537503+00:00,clapping,1,1.094,student03
12,2026-07-29T22:09:53.630970+00:00,clapping,1,1.188,student03
13,2026-07-29T22:09:53.729619+00:00,clapping,1,1.281,student03
14,2026-07-29T22:09:53.828942+00:00,clapping,1,1.391,student03
15,2026-07-29T22:09:53.933333+00:00,clapping,1,1.485,student03
16,2026-07-29T22:09:54.033189+00:00,clapping,1,1.594,student03
17,2026-07-29T22:09:54.145072+00:00,clapping,1,1.703,student03
18,2026-07-29T22:09:54.239546+00:00,clapping,1,1.797,student03
19,2026-07-29T22:09:54.338504+00:00,clapping,1,1.891,student03
0,2026-07-29T22:09:54.931290+00:00,clapping,2,0.0,student03
1,2026-07-29T22:09:55.029903+00:00,clapping,2,0.109,student03
2,2026-07-29T22:09:55.131433+00:00,clapping,2,0.203,student03
3,2026-07-29T22:09:55.232877+00:00,clapping,2,0.312,student03
4,2026-07-29T22:09:55.348051+00:00,clapping,2,0.421,student03
5,2026-07-29T22:09:55.454212+00:00,clapping,2,0.531,student03
6,2026-07-29T22:09:55.552451+00:00,clapping,2,0.625,student03
7,2026-07-29T22:09:55.652521+00:00,clapping,2,0.718,student03
8,2026-07-29T22:09:55.742296+00:00,clapping,2,0.812,student03
9,2026-07-29T22:09:55.842329+00:00,clapping,2,0.921,student03
10,2026-07-29T22:09:55.954357+00:00,clapping,2,1.031,student03
11,2026-07-29T22:09:56.064863+00:00,clapping,2,1.14,student03
12,2026-07-29T22:09:56.161826+00:00,clapping,2,1.234,student03
13,2026-07-29T22:09:56.261926+00:00,clapping,2,1.328,student03
14,2026-07-29T22:09:56.359658+00:00,clapping,2,1.437,student03
15,2026-07-29T22:09:56.461858+00:00,clapping,2,1.531,student03
16,2026-07-29T22:09:56.563131+00:00,clapping,2,1.64,student03
17,2026-07-29T22:09:56.662253+00:00,clapping,2,1.734,student03
18,2026-07-29T22:09:56.758439+00:00,clapping,2,1.828,student03
19,2026-07-29T22:09:56.853093+00:00,clapping,2,1.921,student03
0,2026-07-29T22:09:57.414997+00:00,clapping,3,0.0,student03
1,2026-07-29T22:09:57.518463+00:00,clapping,3,0.109,student03
2,2026-07-29T22:09:57.618557+00:00,clapping,3,0.203,student03
3,2026-07-29T22:09:57.718370+00:00,clapping,3,0.312,student03
4,2026-07-29T22:09:57.824072+00:00,clapping,3,0.406,student03
5,2026-07-29T22:09:57.919172+00:00,clapping,3,0.5,student03
6,2026-07-29T22:09:58.018773+00:00,clapping,3,0.609,student03
7,2026-07-29T22:09:58.124396+00:00,clapping,3,0.719,student03
8,2026-07-29T22:09:58.229313+00:00,clapping,3,0.812,student03
9,2026-07-29T22:09:58.322227+00:00,clapping,3,0.906,student03
10,2026-07-29T22:09:58.422033+00:00,clapping,3,1.016,student03
11,2026-07-29T22:09:58.523295+00:00,clapping,3,1.109,student03
12,2026-07-29T22:09:58.618302+00:00,clapping,3,1.203,student03
13,2026-07-29T22:09:58.708815+00:00,clapping,3,1.297,student03
14,2026-07-29T22:09:58.814335+00:00,clapping,3,1.406,student03
15,2026-07-29T22:09:58.912045+00:00,clapping,3,1.5,student03
16,2026-07-29T22:09:59.011755+00:00,clapping,3,1.594,student03
17,2026-07-29T22:09:59.108824+00:00,clapping,3,1.703,student03
18,2026-07-29T22:09:59.218006+00:00,clapping,3,1.812,student03
19,2026-07-29T22:09:59.328056+00:00,clapping,3,1.922,student03
0,2026-07-29T22:09:59.993139+00:00,clapping,4,0.0,student03
1,2026-07-29T22:10:00.088184+00:00,clapping,4,0.094,student03
2,2026-07-29T22:10:00.180362+00:00,clapping,4,0.188,student03
3,2026-07-29T22:10:00.280737+00:00,clapping,4,0.297,student03
4,2026-07-29T22:10:00.382163+00:00,clapping,4,0.391,student03
5,2026-07-29T22:10:00.482893+00:00,clapping,4,0.5,student03
6,2026-07-29T22:10:00.594322+00:00,clapping,4,0.609,student03
7,2026-07-29T22:10:00.705080+00:00,clapping,4,0.719,student03
8,2026-07-29T22:10:00.813496+00:00,clapping,4,0.828,student03
9,2026-07-29T22:10:00.912946+00:00,clapping,4,0.922,student03
10,2026-07-29T22:10:01.012578+00:00,clapping,4,1.016,student03
11,2026-07-29T22:10:01.113798+00:00,clapping,4,1.125,student03
12,2026-07-29T22:10:01.212205+00:00,clapping,4,1.219,student03
