frame_index,timestamp,gesture,trial,elapsed,collector
3,2026-07-30T22:38:27.442978+00:00,pull,5,0.328,student03
4,2026-07-30T22:38:27.537465+00:00,pull,5,0.422,student03
5,2026-07-30T22:38:27.647258+00:00,pull,5,0.531,student03
6,2026-07-30T22:38:27.753367+00:00,pull,5,0.641,student03
7,2026-07-30T22:38:27.864437+00:00,pull,5,0.75,student03
8,2026-07-30T22:38:27.975264+00:00,pull,5,0.859,student03
9,2026-07-30T22:38:28.077486+00:00,pull,5,0.969,student03
10,2026-07-30T22:38:28.184096+00:00,pull,5,1.063,student03
11,2026-07-30T22:38:28.282367+00:00,pull,5,1.172,student03
12,2026-07-30T22:38:28.393817+00:00,pull,5,1.281,student03
13,2026-07-30T22:38:28.507823+00:00,pull,5,1.391,student03
14,2026-07-30T22:38:28.609223+00:00,pull,5,1.5,student03
15,2026-07-30T22:38:28.724367+00:00,pull,5,1.609,student03
16,2026-07-30T22:38:28.833022+00:00,pull,5,1.719,student03
17,2026-07-30T22:38:28.943400+00:00,pull,5,1.828,student03
18,2026-07-30T22:38:29.038208+00:00,pull,5,1.922,student03
0,2026-07-30T22:38:31.506328+00:00,push,5,0.0,student03
1,2026-07-30T22:38:31.608810+00:00,push,5,0.109,student03
2,2026-07-30T22:38:31.717474+00:00,push,5,0.218,student03
3,2026-07-30T22:38:31.822920+00:00,push,5,0.312,student03
4,2026-07-30T22:38:31.918194+00:00,push,5,0.406,student03
5,2026-07-30T22:38:32.008018+00:00,push,5,0.5,student03
6,2026-07-30T22:38:32.113925+00:00,push,5,0.609,student03
7,2026-07-30T22:38:32.211565+00:00,push,5,0.703,student03
8,2026-07-30T22:38:32.309149+00:00,push,5,0.797,student03
9,2026-07-30T22:38:32.409317+00:00,push,5,0.906,student03
10,2026-07-30T22:38:32.507631+00:00,push,5,1.0,student03
11,2026-07-30T22:38:32.613695+00:00,push,5,1.109,student03
12,2026-07-30T22:38:32.723239+00:00,push,5,1.218,student03
13,2026-07-30T22:38:32.817403+00:00,push,5,1.312,student03
14,2026-07-30T22:38:32.916622+00:00,push,5,1.406,student03
15,2026-07-30T22:38:33.018323+00:00,push,5,1.515,student03
16,2026-07-30T22:38:33.127368+00:00,push,5,1.625,student03
17,2026-07-30T22:38:33.233831+00:00,push,5,1.734,student03
18,2026-07-30T22:38:33.344059+00:00,push,5,1.843,student03
19,2026-07-30T22:38:33.453692+00:00,push,5,1.953,student03
0,2026-07-30T22:38:35.898334+00:00,pull,6,0.0,student03
1,2026-07-30T22:38:35.996819+00:00,pull,6,0.094,student03
2,2026-07-30T22:38:36.087714+00:00,pull,6,0.188,student03
3,2026-07-30T22:38:36.194584+00:00,pull,6,0.297,student03
4,2026-07-30T22:38:36.287186+00:00,pull,6,0.391,student03
5,2026-07-30T22:38:36.393202+00:00,pull,6,0.5,student03
6,2026-07-30T22:38:36.507901+00:00,pull,6,0.61,student03
7,2026-07-30T22:38:36.612976+00:00,pull,6,0.719,student03
8,2026-07-30T22:38:36.710956+00:00,pull,6,0.813,student03
9,2026-07-30T22:38:36.808772+00:00,pull,6,0.907,student03
10,2026-07-30T22:38:36.908297+00:00,pull,6,1.016,student03
11,2026-07-30T22:38:37.006726+00:00,pull,6,1.11,student03
12,2026-07-30T22:38:37.113276+00:00,pull,6,1.219,student03
13,2026-07-30T22:38:37.223258+00:00,pull,6,1.328,student03
14,2026-07-30T22:38:37.321703+00:00,pull,6,1.422,student03
15,2026-07-30T22:38:37.421798+00:00,pull,6,1.532,student03
16,2026-07-30T22:38:37.522573+00:00,pull,6,1.625,student03
17,2026-07-30T22:38:37.621764+00:00,pull,6,1.719,student03
18,2026-07-30T22:38:37.721661+00:00,pull,6,1.828,student03
19,2026-07-30T22:38:37.818780+00:00,pull,6,1.922,student03
0,2026-07-30T22:38:39.909220+00:00,push,6,0.0,student03
1,2026-07-30T22:38:40.008065+00:00,push,6,0.094,student03
2,2026-07-30T22:38:40.107840+00:00,push,6,0.203,student03
3,2026-07-30T22:38:40.214094+00:00,push,6,0.297,student03
4,2026-07-30T22:38:40.311676+00:00,push,6,0.406,student03
5,2026-07-30T22:38:40.424523+00:00,push,6,0.516,student03
6,2026-07-30T22:38:40.522782+00:00,push,6,0.609,student03
7,2026-07-30T22:38:40.618602+00:00,push,6,0.703,student03
8,2026-07-30T22:38:40.724366+00:00,push,6,0.812,student03
9,2026-07-30T22:38:40.817629+00:00,push,6,0.906,student03
10,2026-07-30T22:38:40.923816+00:00,push,6,1.016,student03
11,2026-07-30T22:38:41.033816+00:00,push,6,1.125,student03
12,2026-07-30T22:38:41.143808+00:00,push,6,1.234,student03
13,2026-07-30T22:38:41.253210+00:00,push,6,1.344,student03
14,2026-07-30T22:38:41.352308+00:00,push,6,1.437,student03
15,2026-07-30T22:38:41.447859+00:00,push,6,1.531,student03
16,2026-07-30T22:38:41.541834+00:00,push,6,1.625,student03
17,2026-07-30T22:38:41.638039+00:00,push,6,1.719,student03
18,2026-07-30T22:38:41.732516+00:00,push,6,1.828,student03
19,2026-07-30T22:38:41.843382+00:00,push,6,1.937,student03
0,2026-07-30T22:38:43.904015+00:00,pull,7,0.0,student03
1,2026-07-30T22:38:44.000618+00:00,pull,7,0.11,student03
2,2026-07-30T22:38:44.114813+00:00,pull,7,0.219,student03
3,2026-07-30T22:38:44.212015+00:00,pull,7,0.313,student03
4,2026-07-30T22:38:44.308853+00:00,pull,7,0.407,student03
5,2026-07-30T22:38:44.409822+00:00,pull,7,0.516,student03
6,2026-07-30T22:38:44.507560+00:00,pull,7,0.61,student03
7,2026-07-30T22:38:44.602995+00:00,pull,7,0.703,student03
8,2026-07-30T22:38:44.698214+00:00,pull,7,0.797,student03
9,2026-07-30T22:38:44.797543+00:00,pull,7,0.907,student03
10,2026-07-30T22:38:44.902940+00:00,pull,7,1.0,student03
11,2026-07-30T22:38:45.001548+00:00,pull,7,1.11,student03
12,2026-07-30T22:38:45.114120+00:00,pull,7,1.219,student03
13,2026-07-30T22:38:45.208696+00:00,pull,7,1.313,student03
14,2026-07-30T22:38:45.314251+00:00,pull,7,1.422,student03
15,2026-07-30T22:38:45.424231+00:00,pull,7,1.532,student03
16,2026-07-30T22:38:45.534110+00:00,pull,7,1.641,student03
17,2026-07-30T22:38:45.629707+00:00,pull,7,1.735,student03
18,2026-07-30T22:38:45.729575+00:00,pull,7,1.828,student03
19,2026-07-30T22:38:45.827803+00:00,pull,7,1.938,student03
0,2026-07-30T22:38:48.175219+00:00,push,7,0.0,student03
1,2026-07-30T22:38:48.282631+00:00,push,7,0.109,student03
2,2026-07-30T22:38:48.392661+00:00,push,7,0.218,student03
3,2026-07-30T22:38:48.502837+00:00,push,7,0.328,student03
4,2026-07-30T22:38:48.617961+00:00,push,7,0.437,student03
5,2026-07-30T22:38:48.724596+00:00,push,7,0.546,student03
6,2026-07-30T22:38:48.835455+00:00,push,7,0.656,student03
7,2026-07-30T22:38:48.944811+00:00,push,7,0.765,student03
8,2026-07-30T22:38:49.057682+00:00,push,7,0.875,student03
9,2026-07-30T22:38:49.159297+00:00,push,7,0.984,student03
10,2026-07-30T22:38:49.257597+00:00,push,7,1.078,student03
11,2026-07-30T22:38:49.349289+00:00,push,7,1.171,student03
12,2026-07-30T22:38:49.452211+00:00,push,7,1.281,student03
13,2026-07-30T22:38:49.563975+00:00,push,7,1.39,student03
14,2026-07-30T22:38:49.673726+00:00,push,7,1.5,student03
15,2026-07-30T22:38:49.788377+00:00,push,7,1.609,student03
16,2026-07-30T22:38:49.895243+00:00,push,7,1.718,student03
17,2026-07-30T22:38:50.005554+00:00,push,7,1.828,student03
18,2026-07-30T22:38:50.118233+00:00,push,7,1.937,student03
0,2026-07-30T22:38:52.140437+00:00,pull,8,0.0,student03
1,2026-07-30T22:38:52.258085+00:00,pull,8,0.11,student03
2,2026-07-30T22:38:52.353411+00:00,pull,8,0.203,student03
3,2026-07-30T22:38:52.447856+00:00,pull,8,0.297,student03
4,2026-07-30T22:38:52.541215+00:00,pull,8,0.391,student03
5,2026-07-30T22:38:52.642248+00:00,pull,8,0.5,student03
6,2026-07-30T22:38:52.742338+00:00,pull,8,0.594,student03
7,2026-07-30T22:38:52.838143+00:00,pull,8,0.688,student03
8,2026-07-30T22:38:52.939159+00:00,pull,8,0.797,student03
9,2026-07-30T22:38:53.041576+00:00,pull,8,0.891,student03
10,2026-07-30T22:38:53.142448+00:00,pull,8,1.0,student03
11,2026-07-30T22:38:53.254548+00:00,pull,8,1.11,student03
12,2026-07-30T22:38:53.364201+00:00,pull,8,1.219,student03
13,2026-07-30T22:38:53.472688+00:00,pull,8,1.328,student03
14,2026-07-30T22:38:53.568063+00:00,pull,8,1.422,student03
15,2026-07-30T22:38:53.678093+00:00,pull,8,1.532,student03
16,2026-07-30T22:38:53.783429+00:00,pull,8,1.641,student03
17,2026-07-30T22:38:53.896944+00:00,pull,8,1.75,student03
18,2026-07-30T22:38:53.997068+00:00,pull,8,1.844,student03
19,2026-07-30T22:38:54.092374+00:00,pull,8,1.953,student03
0,2026-07-30T22:38:56.237473+00:00,push,8,0.0,student03
1,2026-07-30T22:38:56.344153+00:00,push,8,0.109,student03
2,2026-07-30T22:38:56.458250+00:00,push,8,0.219,student03
3,2026-07-30T22:38:56.564356+00:00,push,8,0.328,student03
4,2026-07-30T22:38:56.662658+00:00,push,8,0.422,student03
5,2026-07-30T22:38:56.773562+00:00,push,8,0.531,student03
6,2026-07-30T22:38:56.872474+00:00,push,8,0.625,student03
7,2026-07-30T22:38:56.967428+00:00,push,8,0.734,student03
8,2026-07-30T22:38:57.078378+00:00,push,8,0.844,student03
9,2026-07-30T22:38:57.187153+00:00,push,8,0.953,student03
10,2026-07-30T22:38:57.298520+00:00,push,8,1.063,student03
11,2026-07-30T22:38:57.404597+00:00,push,8,1.172,student03
12,2026-07-30T22:38:57.514624+00:00,push,8,1.281,student03
13,2026-07-30T22:38:57.624221+00:00,push,8,1.391,student03
14,2026-07-30T22:38:57.735073+00:00,push,8,1.5,student03
15,2026-07-30T22:38:57.844457+00:00,push,8,1.609,student03
16,2026-07-30T22:38:57.954404+00:00,push,8,1.719,student03
17,2026-07-30T22:38:58.064074+00:00,push,8,1.828,student03
18,2026-07-30T22:38:58.173447+00:00,push,8,1.938,student03
0,2026-07-30T22:39:00.214440+00:00,pull,9,0.0,student03
1,2026-07-30T22:39:00.309086+00:00,pull,9,0.094,student03
2,2026-07-30T22:39:00.408585+00:00,pull,9,0.203,student03
3,2026-07-30T22:39:00.524589+00:00,pull,9,0.312,student03
4,2026-07-30T22:39:00.618585+00:00,pull,9,0.406,student03
5,2026-07-30T22:39:00.723498+00:00,pull,9,0.515,student03
6,2026-07-30T22:39:00.821476+00:00,pull,9,0.609,student03
7,2026-07-30T22:39:00.918341+00:00,pull,9,0.703,student03
8,2026-07-30T22:39:01.008055+00:00,pull,9,0.797,student03
9,2026-07-30T22:39:01.114507+00:00,pull,9,0.906,student03
10,2026-07-30T22:39:01.223870+00:00,pull,9,1.015,student03
11,2026-07-30T22:39:01.333608+00:00,pull,9,1.125,student03
12,2026-07-30T22:39:01.433080+00:00,pull,9,1.219,student03
13,2026-07-30T22:39:01.529117+00:00,pull,9,1.328,student03
14,2026-07-30T22:39:01.638842+00:00,pull,9,1.437,student03
15,2026-07-30T22:39:01.744554+00:00,pull,9,1.531,student03
16,2026-07-30T22:39:01.842744+00:00,pull,9,1.64,student03
17,2026-07-30T22:39:01.953428+00:00,pull,9,1.75,student03
18,2026-07-30T22:39:02.063368+00:00,pull,9,1.859,student03
19,2026-07-30T22:39:02.174059+00:00,pull,9,1.969,student03
0,2026-07-30T22:39:03.978053+00:00,push,9,0.0,student03
1,2026-07-30T22:39:04.077945+00:00,push,9,0.11,student03
2,2026-07-30T22:39:04.184270+00:00,push,9,0.204,student03
3,2026-07-30T22:39:04.279203+00:00,push,9,0.313,student03
4,2026-07-30T22:39:04.385105+00:00,push,9,0.407,student03
5,2026-07-30T22:39:04.482645+00:00,push,9,0.516,student03
6,2026-07-30T22:39:04.597731+00:00,push,9,0.625,student03
7,2026-07-30T22:39:04.699470+00:00,push,9,0.719,student03
8,2026-07-30T22:39:04.797891+00:00,push,9,0.829,student03
9,2026-07-30T22:39:04.898818+00:00,push,9,0.922,student03
10,2026-07-30T22:39:04.989676+00:00,push,9,1.016,student03
11,2026-07-30T22:39:05.094405+00:00,push,9,1.125,student03
12,2026-07-30T22:39:05.205008+00:00,push,9,1.235,student03
13,2026-07-30T22:39:05.314085+00:00,push,9,1.344,student03
14,2026-07-30T22:39:05.424364+00:00,push,9,1.454,student03
15,2026-07-30T22:39:05.523656+00:00,push,9,1.547,student03
16,2026-07-30T22:39:05.618578+00:00,push,9,1.641,student03
17,2026-07-30T22:39:05.723748+00:00,push,9,1.75,student03
18,2026-07-30T22:39:05.822609+00:00,push,9,1.844,student03
19,2026-07-30T22:39:05.923071+00:00,push,9,1.954,student03
0,2026-07-30T22:39:07.949003+00:00,pull,10,0.0,student03
1,2026-07-30T22:39:08.048279+00:00,pull,10,0.11,student03
2,2026-07-30T22:39:08.153759+00:00,pull,10,0.203,student03
3,2026-07-30T22:39:08.248841+00:00,pull,10,0.313,student03
4,2026-07-30T22:39:08.364038+00:00,pull,10,0.422,student03
5,2026-07-30T22:39:08.474594+00:00,pull,10,0.531,student03
6,2026-07-30T22:39:08.585191+00:00,pull,10,0.641,student03
7,2026-07-30T22:39:08.682776+00:00,pull,10,0.735,student03
8,2026-07-30T22:39:08.780579+00:00,pull,10,0.844,student03
9,2026-07-30T22:39:08.894924+00:00,pull,10,0.953,student03
10,2026-07-30T22:39:09.008959+00:00,pull,10,1.063,student03
11,2026-07-30T22:39:09.113823+00:00,pull,10,1.172,student03
12,2026-07-30T22:39:09.208856+00:00,pull,10,1.266,student03
13,2026-07-30T22:39:09.313951+00:00,pull,10,1.375,student03
14,2026-07-30T22:39:09.412447+00:00,pull,10,1.469,student03
15,2026-07-30T22:39:09.512619+00:00,pull,10,1.563,student03
16,2026-07-30T22:39:09.610004+00:00,pull,10,1.672,student03
17,2026-07-30T22:39:09.714814+00:00,pull,10,1.766,student03
18,2026-07-30T22:39:09.809585+00:00,pull,10,1.86,student03
19,2026-07-30T22:39:09.909482+00:00,pull,10,1.969,student03
0,2026-07-30T22:39:11.874471+00:00,push,10,0.0,student03
