trial_index,gesture,trial_num,start_timestamp,end_timestamp,num_frames
55,anticlockwise,12,2026-07-30T22:42:44.754455+00:00,2026-07-30T22:42:47.660674+00:00,20
56,clockwise,13,2026-07-30T22:42:49.968449+00:00,2026-07-30T22:42:52.570525+00:00,20
57,anticlockwise,13,2026-07-30T22:42:54.343401+00:00,2026-07-30T22:42:56.790923+00:00,19
58,clockwise,14,2026-07-30T22:42:58.364292+00:00,2026-07-30T22:43:00.952683+00:00,19
59,anticlockwise,14,2026-07-30T22:43:01.925603+00:00,2026-07-30T22:43:04.762393+00:00,20
60,right,0,2026-07-30T22:43:06.082844+00:00,2026-07-30T22:43:12.778080+00:00,20
61,left,0,2026-07-30T22:43:13.874078+00:00,2026-07-30T22:43:18.500720+00:00,20
62,right,1,2026-07-30T22:43:19.471409+00:00,2026-07-30T22:43:22.331598+00:00,20
63,left,1,2026-07-30T22:43:23.377044+00:00,2026-07-30T22:43:25.763676+00:00,19
64,right,2,2026-07-30T22:43:26.587533+00:00,2026-07-30T22:43:29.042925+00:00,20
65,left,2,2026-07-30T22:43:29.980192+00:00,2026-07-30T22:43:32.317188+00:00,20
66,right,3,2026-07-30T22:43:33.511210+00:00,2026-07-30T22:43:35.948616+00:00,20
67,left,3,2026-07-30T22:43:37.025814+00:00,2026-07-30T22:43:39.423023+00:00,19
68,right,4,2026-07-30T22:43:40.424018+00:00,2026-07-30T22:43:42.769160+00:00,19
69,left,4,2026-07-30T22:43:44.102040+00:00,2026-07-30T22:43:46.620035+00:00,20
70,right,5,2026-07-30T22:43:52.745252+00:00,2026-07-30T22:44:18.783245+00:00,20
71,left,5,2026-07-30T22:44:20.080157+00:00,2026-07-30T22:44:23.033944+00:00,20
72,right,6,2026-07-30T22:44:24.079615+00:00,2026-07-30T22:44:26.465395+00:00,19
73,left,6,2026-07-30T22:44:27.526648+00:00,2026-07-30T22:44:29.787548+00:00,20
74,right,7,2026-07-30T22:44:39.211664+00:00,2026-07-30T22:44:42.200536+00:00,19
75,left,7,2026-07-30T22:44:43.541792+00:00,2026-07-30T22:44:45.925575+00:00,19
76,right,8,2026-07-30T22:44:46.803002+00:00,2026-07-30T22:44:49.150312+00:00,20
77,left,8,2026-07-30T22:44:50.118461+00:00,2026-07-30T22:44:52.517545+00:00,20
78,right,9,2026-07-30T22:44:53.969218+00:00,2026-07-30T22:44:56.256055+00:00,20
79,left,9,2026-07-30T22:44:57.182370+00:00,2026-07-30T22:44:59.438655+00:00,19
80,right,10,2026-07-30T22:45:02.578784+00:00,2026-07-30T22:45:05.241459+00:00,20
81,left,10,2026-07-30T22:45:06.125870+00:00,2026-07-30T22:45:08.600466+00:00,20
82,right,11,2026-07-30T22:45:09.158046+00:00,2026-07-30T22:45:11.375116+00:00,19
83,left,11,2026-07-30T22:45:12.163712+00:00,2026-07-30T22:45:14.405883+00:00,19
84,right,12,2026-07-30T22:45:15.404315+00:00,2026-07-30T22:45:17.625932+00:00,20
85,left,12,2026-07-30T22:45:18.733176+00:00,2026-07-30T22:45:21.029323+00:00,20
86,right,13,2026-07-30T22:45:21.812283+00:00,2026-07-30T22:45:23.994176+00:00,19
87,left,13,2026-07-30T22:45:25.084981+00:00,2026-07-30T22:45:27.284421+00:00,20
88,right,14,2026-07-30T22:45:28.181034+00:00,2026-07-30T22:45:30.435115+00:00,20
89,left,14,2026-07-30T22:45:31.326585+00:00,2026-07-30T22:45:34.348645+00:00,20
90,bye-bye,0,2026-07-30T22:45:35.604196+00:00,2026-07-30T22:45:45.688478+00:00,19
91,one-arm-boxing,0,2026-07-30T22:45:47.184752+00:00,2026-07-30T22:46:25.867074+00:00,20
92,bye-bye,1,2026-07-30T22:46:27.278207+00:00,2026-07-30T22:46:30.859758+00:00,19
93,one-arm-boxing,1,2026-07-30T22:46:31.805685+00:00,2026-07-30T22:46:35.224723+00:00,19
94,bye-bye,2,2026-07-30T22:46:36.409475+00:00,2026-07-30T22:46:39.376335+00:00,20
95,one-arm-boxing,2,2026-07-30T22:46:40.526217+00:00,2026-07-30T22:46:43.479485+00:00,20
96,bye-bye,3,2026-07-30T22:46:44.483071+00:00,2026-07-30T22:46:47.477799+00:00,20
97,one-arm-boxing,3,2026-07-30T22:46:48.141757+00:00,2026-07-30T22:46:52.894224+00:00,20
98,bye-bye,4,2026-07-30T22:46:53.765668+00:00,2026-07-30T22:46:56.618502+00:00,20
99,one-arm-boxing,4,2026-07-30T22:46:57.450864+00:00,2026-07-30T22:47:00.768069+00:00,20
100,bye-bye,5,2026-07-30T22:47:01.803077+00:00,2026-07-30T22:47:04.269527+00:00,19
101,one-arm-boxing,5,2026-07-30T22:47:05.141597+00:00,2026-07-30T22:47:08.030161+00:00,20
102,bye-bye,6,2026-07-30T22:47:09.052835+00:00,2026-07-30T22:47:11.718199+00:00,20
103,one-arm-boxing,6,2026-07-30T22:47:12.780724+00:00,2026-07-30T22:47:15.560486+00:00,20
104,bye-bye,7,2026-07-30T22:47:16.161571+00:00,2026-07-30T22:47:18.701886+00:00,19
105,one-arm-boxing,7,2026-07-30T22:47:20.109113+00:00,2026-07-30T22:47:22.726497+00:00,20
106,bye-bye,8,2026-07-30T22:47:23.687069+00:00,2026-07-30T22:47:26.560485+00:00,20
107,one-arm-boxing,8,2026-07-30T22:47:27.441076+00:00,2026-07-30T22:47:30.619729+00:00,19
108,bye-bye,9,2026-07-30T22:47:31.901768+00:00,2026-07-30T22:47:34.300857+00:00,19
109,one-arm-boxing,9,2026-07-30T22:47:35.609102+00:00,2026-07-30T22:47:38.615133+00:00,19
110,bye-bye,10,2026-07-30T22:47:39.735178+00:00,2026-07-30T22:47:42.804640+00:00,19
111,one-arm-boxing,10,2026-07-30T22:47:43.655781+00:00,2026-07-30T22:47:48.713828+00:00,19
112,bye-bye,11,2026-07-30T22:47:49.598009+00:00,2026-07-30T22:47:51.940795+00:00,20
113,one-arm-boxing,11,2026-07-30T22:47:52.814118+00:00,2026-07-30T22:47:56.138140+00:00,20
114,bye-bye,12,2026-07-30T22:47:56.938944+00:00,2026-07-30T22:47:59.553826+00:00,20
115,one-arm-boxing,12,2026-07-30T22:48:00.427479+00:00,2026-07-30T22:48:03.295949+00:00,19
116,bye-bye,13,2026-07-30T22:48:04.449429+00:00,2026-07-30T22:48:07.304491+00:00,20
117,one-arm-boxing,13,2026-07-30T22:48:08.551287+00:00,2026-07-30T22:48:11.702230+00:00,20
118,bye-bye,14,2026-07-30T22:48:12.714984+00:00,2026-07-30T22:48:15.593785+00:00,19
119,one-arm-boxing,14,2026-07-30T22:48:16.528357+00:00,2026-07-30T22:48:19.406611+00:00,20
120,two-arm-boxing,0,2026-07-30T22:48:20.253435+00:00,2026-07-30T22:48:27.991752+00:00,20
121,raise-arms,0,2026-07-30T22:48:29.137773+00:00,2026-07-30T22:48:36.431491+00:00,20
122,two-arm-boxing,1,2026-07-30T22:48:37.793618+00:00,2026-07-30T22:48:41.092989+00:00,20
123,raise-arms,1,2026-07-30T22:48:42.139510+00:00,2026-07-30T22:48:45.115722+00:00,20
124,two-arm-boxing,2,2026-07-30T22:48:46.282045+00:00,2026-07-30T22:48:50.352680+00:00,19
125,raise-arms,2,2026-07-30T22:48:51.441282+00:00,2026-07-30T22:48:54.347721+00:00,19
126,two-arm-boxing,3,2026-07-30T22:48:55.573737+00:00,2026-07-30T22:48:58.412935+00:00,19
127,raise-arms,3,2026-07-30T22:48:59.285457+00:00,2026-07-30T22:49:02.182359+00:00,20
128,two-arm-boxing,4,2026-07-30T22:49:03.303461+00:00,2026-07-30T22:49:06.712477+00:00,20
129,raise-arms,4,2026-07-30T22:49:07.769716+00:00,2026-07-30T22:49:10.861586+00:00,20
130,two-arm-boxing,5,2026-07-30T22:49:11.888598+00:00,2026-07-30T22:49:14.657707+00:00,19
131,raise-arms,5,2026-07-30T22:49:15.445795+00:00,2026-07-30T22:49:18.077246+00:00,20
132,two-arm-boxing,6,2026-07-30T22:49:18.938285+00:00,2026-07-30T22:49:21.415330+00:00,19
133,raise-arms,6,2026-07-30T22:49:22.188371+00:00,2026-07-30T22:49:24.787355+00:00,19
134,two-arm-boxing,7,2026-07-30T22:49:25.843309+00:00,2026-07-30T22:49:28.433111+00:00,19
135,raise-arms,7,2026-07-30T22:49:29.674155+00:00,2026-07-30T22:49:32.475023+00:00,20
136,two-arm-boxing,8,2026-07-30T22:49:33.546380+00:00,2026-07-30T22:49:36.673637+00:00,19
137,raise-arms,8,2026-07-30T22:49:38.016606+00:00,2026-07-30T22:49:40.802794+00:00,20
138,two-arm-boxing,9,2026-07-30T22:49:42.031739+00:00,2026-07-30T22:49:44.618348+00:00,19
139,raise-arms,9,2026-07-30T22:49:45.525296+00:00,2026-07-30T22:49:48.275982+00:00,20
140,two-arm-boxing,10,2026-07-30T22:49:49.424521+00:00,2026-07-30T22:49:52.114287+00:00,19
141,raise-arms,10,2026-07-30T22:49:53.178023+00:00,2026-07-30T22:49:56.216100+00:00,20
142,two-arm-boxing,11,2026-07-30T22:49:56.693685+00:00,2026-07-30T22:49:59.353417+00:00,20
143,raise-arms,11,2026-07-30T22:50:00.209715+00:00,2026-07-30T22:50:02.886008+00:00,20
144,two-arm-boxing,12,2026-07-30T22:50:03.749127+00:00,2026-07-30T22:50:06.378606+00:00,20
145,raise-arms,12,2026-07-30T22:50:06.987789+00:00,2026-07-30T22:50:09.686524+00:00,20
146,two-arm-boxing,13,2026-07-30T22:50:10.676239+00:00,2026-07-30T22:50:13.459838+00:00,19
147,raise-arms,13,2026-07-30T22:50:14.363974+00:00,2026-07-30T22:50:17.100148+00:00,20
148,two-arm-boxing,14,2026-07-30T22:50:17.834712+00:00,2026-07-30T22:50:20.492862+00:00,20
149,raise-arms,14,2026-07-30T22:50:21.853528+00:00,2026-07-30T22:50:25.086378+00:00,20
150,making-fist-open,0,2026-07-30T22:50:26.107720+00:00,2026-07-30T22:50:36.938017+00:00,20
151,palm-up-down,0,2026-07-30T22:50:40.723277+00:00,2026-07-30T22:50:55.387774+00:00,20
152,making-fist-open,1,2026-07-30T22:50:56.517375+00:00,2026-07-30T22:51:00.377938+00:00,20
153,palm-up-down,1,2026-07-30T22:51:01.077428+00:00,2026-07-30T22:51:04.267701+00:00,20
154,making-fist-open,2,2026-07-30T22:51:05.257006+00:00,2026-07-30T22:51:07.851850+00:00,20
155,palm-up-down,2,2026-07-30T22:51:08.701806+00:00,2026-07-30T22:51:13.097579+00:00,19
156,making-fist-open,3,2026-07-30T22:51:14.120827+00:00,2026-07-30T22:51:16.898715+00:00,19
157,palm-up-down,3,2026-07-30T22:51:17.749438+00:00,2026-07-30T22:51:20.917903+00:00,20
158,making-fist-open,4,2026-07-30T22:51:21.821221+00:00,2026-07-30T22:51:24.438098+00:00,20
159,palm-up-down,4,2026-07-30T22:51:29.694033+00:00,2026-07-30T22:51:33.164603+00:00,19
160,making-fist-open,5,2026-07-30T22:51:33.702578+00:00,2026-07-30T22:51:36.199193+00:00,20
161,palm-up-down,5,2026-07-30T22:51:36.953145+00:00,2026-07-30T22:51:39.808246+00:00,20
162,making-fist-open,6,2026-07-30T22:51:40.324350+00:00,2026-07-30T22:51:43.056639+00:00,19
163,palm-up-down,6,2026-07-30T22:51:43.598976+00:00,2026-07-30T22:51:48.559881+00:00,19
164,making-fist-open,7,2026-07-30T22:51:49.393361+00:00,2026-07-30T22:51:52.198078+00:00,20
165,palm-up-down,7,2026-07-30T22:51:52.727139+00:00,2026-07-30T22:51:55.891587+00:00,20
166,making-fist-open,8,2026-07-30T22:51:56.537189+00:00,2026-07-30T22:51:59.235159+00:00,20
167,palm-up-down,8,2026-07-30T22:51:59.990463+00:00,2026-07-30T22:52:04.880015+00:00,19
168,making-fist-open,9,2026-07-30T22:52:05.394931+00:00,2026-07-30T22:52:08.188596+00:00,20
169,palm-up-down,9,2026-07-30T22:52:08.708289+00:00,2026-07-30T22:52:12.062908+00:00,19
170,making-fist-open,10,2026-07-30T22:52:12.813589+00:00,2026-07-30T22:52:15.503819+00:00,19
171,palm-up-down,10,2026-07-30T22:52:16.093885+00:00,2026-07-30T22:52:19.295152+00:00,19
172,making-fist-open,11,2026-07-30T22:52:20.101789+00:00,2026-07-30T22:52:22.522071+00:00,20
173,palm-up-down,11,2026-07-30T22:52:23.396249+00:00,2026-07-30T22:52:26.140526+00:00,20
174,making-fist-open,12,2026-07-30T22:52:26.567656+00:00,2026-07-30T22:52:28.982050+00:00,20
175,palm-up-down,12,2026-07-30T22:52:29.863698+00:00,2026-07-30T22:53:03.931250+00:00,19
176,making-fist-open,13,2026-07-30T22:53:05.166947+00:00,2026-07-30T22:53:08.603236+00:00,20
177,palm-up-down,13,2026-07-30T22:53:09.028402+00:00,2026-07-30T22:53:12.242651+00:00,21
178,making-fist-open,14,2026-07-30T22:53:12.756194+00:00,2026-07-30T22:53:15.304569+00:00,20
179,palm-up-down,14,2026-07-30T22:53:16.234547+00:00,2026-07-30T22:53:18.712217+00:00,19
